agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correr_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
,,145697,,,,Disponible,0,teresa7800695@viajes.cl,Marbella,Mijas,30,410,69000,Andesmar,2026-07-02,,Cama,"{Comida,Calefacción,TV}",{},,{},,,,,,,,,,,,,,,,,{},
,,145698,,,,Disponible,0,Tomászambrano517@viajes.cl,Viladecans,Gerona,49,534,52000,Avanza,2026-04-13,,Semi-cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145699,,,,Disponible,0,elbamo860@viajes.cl,Lérida,Pamplona,38,2876,88000,Omnibus de México,2026-07-21,,Cama,"{Wifi,Baño,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145700,,,,Disponible,,horacio2597856@viajes.cl,La Línea de la Concepción,Guadalajara,33,1779,166000,Buses Romani,2025-07-23,,Cama,"{""Aire acondicionado"",Comida,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145701,,,,Disponible,0,ángela4947162@viajes.cl,Avilés,Málaga,36,,115000,BoltBus,2026-11-14,,Cama,"{Calefacción,""Aire acondicionado"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145702,,,,Disponible,0,Anarivero619@viajes.cl,Elda,La Línea de la Concepción,38,1894,189000,Turbus,2026-10-13,,Cama,"{""Asientos reclinables"",TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,,
,,145703,,,,Disponible,0,raúl2235183@viajes.cl,Granollers,,,1050,109000,Pullman Bus,2025-11-20,,Cama,"{""Aire acondicionado"",""Asientos reclinables"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145704,,,,Disponible,0,ramón1222984@viajes.cl,Santa Coloma de Gramanet,Barcelona,43,3884,79000,FlixBus,2025-04-23,,Cama,"{TV,""Asientos reclinables"",Calefacción}",,,{},,,,,,,{},,,,,,,,,,{},
,,145705,,,,Disponible,0,mabadu448@viajes.cl,Rivas-Vaciamadrid,Hospitalet de LLobregat,48,3072,183000,Andesmar,2025-11-11,,,"{Calefacción,Baño,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145706,,,,Disponible,0,mónica938945@viajes.cl,Mérida,San Fernando,30,2637,60000,Pullman Bus,2026-11-15,,Cama,"{Comida,Agua,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145707,,,,Disponible,0,mimade747@viajes.cl,Las Palmas de Gran Canaria,San Fernando,47,3025,193000,JetSur,2025-01-30,,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145708,,,,,0,vivemo487@viajes.cl,Ponferrada,Alcalá de Guadaira,42,2314,174000,ETN Turistar,2026-04-29,,,"{Calefacción,TV,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145709,,,,Disponible,0,esorru560@viajes.cl,Irún,Alcorcón,33,905,91000,Condor Bus,2025-01-06,,Cama,"{Agua,Wifi,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,146286,,,,Disponible,,sr.8735344@viajes.cl,Irún,,39,3388,89000,Monbus,2025-05-08,,Cama,"{Comida,Wifi,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145710,,,,Disponible,0,jojapi659@viajes.cl,Elda,Oviedo,36,1889,-65000,ETN Turistar,2026-05-23,,Cama,"{""Asientos reclinables"",TV,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145711,,,,Disponible,0,rocio5625820@viajes.cl,Coslada,San Sebastián,39,3537,153000,Buses Nilahue,2025-08-19,,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145712,,,,Disponible,0,Victoriamireles521@viajes.cl,Hospitalet de LLobregat,Alcalá de Henares,40,4101,131000,EME Bus,2025-09-15,,Cama,"{Wifi,Agua,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145713,,,,Disponible,0,Maríafeliciano394@viajes.cl,Alcoy,Santa Lucía de Tirajana,49,3357,192000,Buses Romani,2025-11-05,,Cama,"{Calefacción,Comida,Baño}",{},,{},,,,,,,,,,,,,,,,,{},
,,145714,,,,,0,stsacemo586@viajes.cl,Alicante,Elda,41,1494,-114000,Alsa,2025-05-29,,Cama,"{""Asientos reclinables"",Calefacción,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145715,,,,,0,Jerónimocorrales854@viajes.cl,Sevilla,Chiclana de la Frontera,,3365,53000,Condor Bus,2026-02-21,,Cama,"{""Asientos reclinables"",Baño,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145716,,,,Disponible,0,Sra.suárez393@viajes.cl,Almería,Mijas,37,1346,175000,,2026-02-05,,Cama,"{Comida,Calefacción,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145717,,,,Disponible,0,,Burgos,Alcobendas,43,2894,181000,Monbus,2026-06-08,,Cama,,{},,{},,,,,,,{},,,,,,,,,,,
,,145718,,,,Disponible,0,srferova429@viajes.cl,,Burgos,39,1754,53000,,2026-07-10,,Cama,"{TV,""Aire acondicionado"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145719,,,,Disponible,0,cehega692@viajes.cl,Santa Coloma de Gramanet,Barcelona,49,2876,,Avanza,2025-10-29,,Cama,"{""Aire acondicionado"",Comida,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,,,,,Disponible,0,stgrvivi934@viajes.cl,Jerez de la Frontera,Mérida,48,3731,145000,Buses Bio Bio,2025-02-02,,Cama,"{Agua,Wifi,Comida}",{},,{},,,,,,,{},,,,,,,,,,,
,,145721,,,,Disponible,0,Juanorozco540@viajes.cl,Gandía,Alcalá de Henares,49,990,128000,Primera Plus,2026-06-04,,Cama,"{TV,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145722,,,,Disponible,0,cristobal8378989@viajes.cl,Elche,Lérida,44,4250,64000,Buses Bio Bio,2025-10-02,,Cama,,{},,{},,,,,,,,,,,,,,,,,{},
,,145723,,,,Disponible,0,Evarendón524@viajes.cl,Lérida,Reus,39,3173,70000,Futura,2026-04-03,,Cama,"{Baño,Wifi,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145724,,,,Disponible,0,,Baracaldo,Torrelavega,48,495,92000,Omnibus de México,2025-03-05,,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145725,,,,,0,jecoci520@viajes.cl,Paterna,Benalmádena,,3141,,EME Bus,2025-05-20,,Cama,"{""Asientos reclinables"",Calefacción,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145726,,,,Disponible,0,racame969@viajes.cl,Getafe,Santander,44,1857,-115000,Andesmar,2025-10-16,,Cama,"{Calefacción,Wifi,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145727,,,,Disponible,0,Marcoscorrales762@viajes.cl,Mijas,Tarrasa,41,1039,134000,Andesmar,2025-11-11,,Cama,"{TV,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,,,,,,,,,,,{},
,,145728,,,,Disponible,0,Octaviosanches648@viajes.cl,Arrecife,Inca,37,2936,62000,El Rápido Internacional,2025-11-08,,Cama,"{""Aire acondicionado"",Baño,Calefacción}",{},,{},,,,,,,,,,,,,,,,,{},
,,145729,,,,Disponible,0,Timoteodomínguez465@viajes.cl,,San Sebastían de los Reyes,43,2153,94000,BoltBus,2026-05-25,,Cama,"{Agua,""Aire acondicionado"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145730,,,,Disponible,0,Luisaraña167@viajes.cl,Jaén,Torrevieja,,,122000,Futura,2026-03-29,,Cama,"{""Asientos reclinables"",Baño,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145731,,,,Disponible,0,sryocuca420@viajes.cl,Arrecife,Manresa,38,,99000,Greyhound,2026-08-21,,Cama,"{""Aire acondicionado"",Wifi,Calefacción}",,,{},,,,,,,{},,,,,,,,,,{},
,,145732,,,,Disponible,0,,Jaén,Lugo,37,,155000,Estrella Roja,2026-07-25,,Cama,"{Calefacción,Comida,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145733,,,,Disponible,0,agustín2891970@viajes.cl,Benalmádena,Alcoy,43,2197,75000,Buses Bio Bio,2026-09-03,,,"{Calefacción,Baño,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145734,,,,Disponible,0,Amaliabalderas976@viajes.cl,Madrid,Roquetas de Mar,32,,178000,Alsa,2025-07-01,,Cama,"{""Aire acondicionado"",TV,Wifi}",{},,,,,,,,,,,,,,,,,,,{},
,,145735,,,,Disponible,0,lorenzo3928225@viajes.cl,,Mérida,31,3139,128000,Flecha Bus,2025-02-11,,,"{Wifi,TV,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145736,,,,Disponible,0,Jaimebermúdez723@viajes.cl,Toledo,Lugo,37,2772,165000,Greyhound,2025-04-30,,Cama,"{Calefacción,Baño,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145737,,,,Disponible,0,ósheza630@viajes.cl,Marbella,Oviedo,37,2178,171000,BoltBus,2026-05-15,,Cama,"{Calefacción,TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145738,,,,Disponible,0,lamare305@viajes.cl,Avilés,Torrejón de Ardoz,30,2054,128000,El Rápido Internacional,2025-09-16,,,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145739,,,,Disponible,0,stjomuca556@viajes.cl,Molina de Segura,Castellón de la Plana,,3311,64000,Primera Plus,2025-09-08,,,"{""Aire acondicionado"",Comida,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145740,,,,Disponible,0,loarva272@viajes.cl,El Ejido,Ferrol,40,2693,69000,Megabus,2026-08-23,,Cama,"{Wifi,""Aire acondicionado"",Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145741,,,,Disponible,0,semazú292@viajes.cl,Puertollano,Cuenta,36,4134,159000,Alsa,2025-05-23,,Cama,"{Comida,""Aire acondicionado"",TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,,,,,Disponible,0,sonia3028381@viajes.cl,Gandía,Benalmádena,47,4181,109000,Greyhound,2025-02-10,,,"{Wifi,Baño,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145743,,,,Disponible,0,andrea6328405@viajes.cl,Gandía,Granada,42,252,71000,Primera Plus,2025-06-02,,Normal,"{Calefacción,""Aire acondicionado"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145744,,,,Disponible,0,verónica6989524@viajes.cl,Logroño,Vigo,33,419,68000,Flecha Bus,2026-07-26,,Cama,"{Baño,Calefacción,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145745,,,,Disponible,0,federico2279196@viajes.cl,Murcia,Palma de Mallorca,49,3712,81000,Avanza,2026-07-07,,Cama,"{Calefacción,Baño,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145746,,,,Disponible,0,luz2860610@viajes.cl,Jerez de la Frontera,,41,3699,126000,Pullman Bus,2025-08-31,,Cama,"{Agua,Comida,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145747,,,,Disponible,0,raqucr272@viajes.cl,Ponferrada,,48,3243,50000,JetSur,2025-10-25,,Cama,"{Calefacción,""Asientos reclinables"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145748,,,,Disponible,0,mercedes966447@viajes.cl,Mollet del Vallés,Molina de Segura,45,1878,66000,Greyhound,2026-02-28,,Cama,"{Comida,Calefacción,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145749,,,,Disponible,0,verónica6989524@viajes.cl,Manresa,Alcalá de Henares,49,839,156000,Condor Bus,2025-10-31,,Cama,"{Comida,TV,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145750,,,,Disponible,0,alcegá275@viajes.cl,Irún,Torremolinos,49,3808,107000,Greyhound,2026-03-10,,Cama,"{""Asientos reclinables"",Baño,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145751,,,,Disponible,0,grnúca824@viajes.cl,Sanlúcar de Barrameda,El Puerto de Santa María,42,3376,77000,Monbus,2026-07-24,,Cama,"{""Aire acondicionado"",""Asientos reclinables"",Baño}",{},,,,,,,,,{},,,,,,,,,,,
,,145752,,,,Disponible,0,gurore913@viajes.cl,Torremolinos,Ávila,50,586,57000,Via Bariloche,2025-09-14,,Cama,"{Baño,Agua,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145753,,,,Disponible,0,Reinacollado243@viajes.cl,,Pontevedra,33,1867,80000,Chevallier,2025-12-27,,Cama,"{""Aire acondicionado"",""Asientos reclinables"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145754,,,,Disponible,,,San Cristróbal de la Laguna,Fuengirola,50,1072,,Damas,2025-10-02,,Cama,"{""Asientos reclinables"",Calefacción,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145755,,,,Disponible,0,Marianozelaya465@viajes.cl,Motril,Guadalajara,40,,129000,Crucero del Norte,2025-09-08,,Cama,"{TV,Calefacción,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,,,,,Disponible,0,Ramiromadrigal438@viajes.cl,Motril,Huelva,,2872,82000,Buses Ahumada,2025-01-28,,Cama,"{""Aire acondicionado"",Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145757,,,,Disponible,0,Armandomaldonado855@viajes.cl,Torrejón de Ardoz,Algeciras,31,1403,,Futura,2025-01-19,,Cama,"{Wifi,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145758,,,,Disponible,0,sofia1431695@viajes.cl,Tarrasa,El Puerto de Santa María,48,1804,200000,Plusmar,2026-08-02,,,"{""Aire acondicionado"",TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145759,,,,Disponible,0,Gabrielbriseño263@viajes.cl,Valladolid,Marbella,40,3820,105000,Pullman Bus,2025-12-23,,Cama,"{Wifi,Calefacción,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145760,,,,Disponible,0,julio8820307@viajes.cl,Coslada,,32,1011,144000,Socibus,2025-10-17,,Cama,"{TV,Calefacción,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145761,,,,Disponible,0,ana8819821@viajes.cl,Bilbao,Santa Coloma de Gramanet,48,299,47000,Via Bariloche,2026-07-26,,,"{Wifi,Agua,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145762,,,,,0,micaela3633872@viajes.cl,,Alicante,42,934,151000,Andesmar,2025-04-10,,Cama,,{},,{},,,,,,,{},,,,,,,,,,,
,,145763,,,,Disponible,0,lourdes8501955@viajes.cl,Torrelavega,Huelva,33,453,51000,Andesmar,2026-08-19,,Cama,"{""Aire acondicionado"",Calefacción,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145764,,,,Disponible,0,Vicenteescobar772@viajes.cl,Arrecife,Valdemoro,45,2923,72000,,2025-04-08,,Cama,"{Calefacción,Comida,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145765,,,,Disponible,0,Josefinabarrios725@viajes.cl,Málaga,Santa Lucía de Tirajana,31,1603,,Estrella Roja,2025-02-04,,Cama,"{""Aire acondicionado"",Wifi,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145766,,,,Disponible,0,Irenequintana176@viajes.cl,,Valdemoro,,2222,,Buses Nilahue,2025-01-04,,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145767,,,,,0,bechji844@viajes.cl,Santa Cruz de Tenerife,Badajoz,30,2083,173000,,2026-07-25,,Cama,"{""Aire acondicionado"",TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,,,,,Disponible,0,josé1820322@viajes.cl,Palma de Mallorca,Dos Hermanas,39,152,32000,Flecha Bus,2025-06-11,,Normal,"{Wifi,""Asientos reclinables"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145769,,,,Disponible,0,aramve727@viajes.cl,Madrid,Marbella,30,809,-91000,Flecha Bus,2026-05-19,,,"{TV,Comida,Baño}",{},,,,,,,,,{},,,,,,,,,,{},
,,145770,,,,Disponible,0,Santiagocortés327@viajes.cl,Logroño,Cornellá de Llobregat,47,1916,92000,Buses Nilahue,2025-11-04,,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145771,,,,Disponible,0,migara979@viajes.cl,Guadalajara,Barcelona,35,,111000,Monbus,2025-05-21,,Cama,"{Agua,Wifi,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145772,,,,Disponible,0,joaquín2078868@viajes.cl,Benalmádena,Fuengirola,50,1268,103000,FlixBus,2025-10-16,,Cama,"{""Aire acondicionado"",Wifi,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,,,,,Disponible,0,iscamo647@viajes.cl,Logroño,,36,3109,104000,Buses Bio Bio,2025-12-14,,Cama,"{TV,Comida,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145774,,,,Disponible,0,viresa520@viajes.cl,Castellón de la Plana,Santa Lucía de Tirajana,38,3058,100000,Monbus,2026-09-15,,Cama,"{""Asientos reclinables"",Agua,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145775,,,,Disponible,,sta.5091745@viajes.cl,Orense,Jaén,48,2478,104000,Buses Bio Bio,2025-08-01,,Cama,"{Baño,Agua,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145776,,,,Disponible,0,,Valladolid,Gandía,35,672,95000,FlixBus,2025-08-02,,Cama,"{Wifi,""Asientos reclinables"",TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145777,,,,Disponible,,alfonso9778876@viajes.cl,Irún,Bilbao,33,645,186000,Omnibus de México,2025-06-30,,,"{""Asientos reclinables"",Comida,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145778,,,,Disponible,,ósbese400@viajes.cl,Ponferrada,Ciudad Real,32,434,82000,Socibus,2026-03-11,,Semi-cama,"{Agua,""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145779,,,,Disponible,0,joaquín1973311@viajes.cl,Ciudad Real,Inca,47,419,32000,Buses Romani,2025-08-31,,Semi-cama,"{Wifi,""Aire acondicionado"",""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145780,,,,Disponible,0,gecave859@viajes.cl,Las Palmas de Gran Canaria,Oviedo,44,2716,140000,EME Bus,2026-11-09,,Cama,"{Wifi,Baño,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145781,,,,Disponible,0,Franciscojesús882@viajes.cl,Valladolid,Torrelavega,36,,168000,ADO,2026-07-27,,Cama,"{TV,""Asientos reclinables"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145782,,,,Disponible,0,Hugoballesteros708@viajes.cl,Manresa,Vitoria,38,3357,126000,,2025-02-14,,Cama,"{Wifi,""Aire acondicionado"",""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145783,,,,Disponible,0,Maríabaca789@viajes.cl,Bilbao,Valdemoro,49,2034,51000,JetSur,2025-09-20,,Cama,"{Agua,""Aire acondicionado"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145784,,,,Disponible,0,Carolinabaca615@viajes.cl,Torrevieja,Parla,34,3283,64000,Pullman Bus,2026-10-06,,Cama,"{TV,Wifi,""Asientos reclinables""}",{},,{},,,,,,,,,,,,,,,,,{},
,,145785,,,,Disponible,0,Maríacrespo351@viajes.cl,Cáceres,Gerona,45,471,,Alsa,2025-09-09,,Semi-cama,"{Calefacción,Agua,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145786,,,,Disponible,,timoteo6321362@viajes.cl,Cuenta,Mollet del Vallés,44,3544,107000,Buses Nilahue,2025-02-18,,Cama,"{""Aire acondicionado"",Agua,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145787,,,,Disponible,,diana2611597@viajes.cl,El Prat de LLobregat,,39,3078,147000,Andesmar,2025-06-17,,Cama,"{Agua,""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145788,,,,Disponible,0,rocio5625820@viajes.cl,Las Palmas de Gran Canaria,Fuengirola,35,3975,149000,Plusmar,2026-06-15,,Cama,"{""Asientos reclinables"",TV,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145789,,,,Disponible,0,timoteo6843858@viajes.cl,Gijón,Murcia,47,628,117000,Greyhound,2026-10-08,,Cama,"{TV,Baño,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145790,,,,Disponible,0,graciela4241218@viajes.cl,,Paterna,41,2090,108000,Futura,2025-02-08,,Cama,"{Wifi,Comida,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145791,,,,Disponible,0,Joséserrano978@viajes.cl,Talavera de la Reina,Telde,43,797,186000,Socibus,2026-04-03,,Cama,"{Baño,Comida,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,,
,,145792,,,,Disponible,0,elsoba726@viajes.cl,Algeciras,Gandía,33,2882,110000,Omnibus de México,2025-12-13,,Cama,"{""Aire acondicionado"",""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145793,,,,Disponible,0,ramiro8561965@viajes.cl,Lorca,El Prat de LLobregat,43,3680,96000,Chevallier,2025-04-15,,Cama,"{""Aire acondicionado"",Calefacción,Comida}",,,{},,,,,,,{},,,,,,,,,,{},
,,145794,,,,Disponible,0,Esperanzapacheco849@viajes.cl,Elche,Gecho,45,2111,194000,Omnibus de México,2026-04-12,,Cama,"{""Asientos reclinables"",""Aire acondicionado"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145795,,,,Disponible,,maancare777@viajes.cl,Murcia,Irún,,401,,Monbus,2026-08-18,,Semi-cama,"{Baño,TV,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145796,,,,,0,,Madrid,Hospitalet de LLobregat,47,1462,193000,Alsa,2026-01-15,,Cama,"{""Asientos reclinables"",Baño,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145797,,,,Disponible,0,gutosa423@viajes.cl,San Fernando,Cádiz,39,3273,60000,Pullman Bus,,,Cama,"{Baño,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145798,,,,Disponible,0,Maríarubio434@viajes.cl,San Sebastián,Valdemoro,30,,199000,Estrella Roja,2026-04-10,,Cama,"{TV,""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145799,,,,,0,srsupomu103@viajes.cl,Gecho,Algeciras,32,3113,176000,Megabus,2025-03-25,,Cama,"{""Aire acondicionado"",TV,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145800,,,,Disponible,0,raacde153@viajes.cl,,Talavera de la Reina,39,2587,150000,Chevallier,2026-06-06,,Cama,"{""Aire acondicionado"",Baño,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145801,,,,Disponible,0,Sr.orta582@viajes.cl,Dos Hermanas,Gandía,35,,187000,Omnibus de México,,,Cama,"{Baño,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145802,,,,Disponible,0,patricia8210365@viajes.cl,Castellón de la Plana,Pamplona,45,1982,183000,Avanza,2026-05-23,,Cama,"{Baño,Comida,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145803,,,,Disponible,0,Alejandroromo265@viajes.cl,Collado Villalba,Paterna,45,1030,,,2026-01-12,,Cama,"{Calefacción,Agua,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145804,,,,Disponible,0,Leticiagarcía122@viajes.cl,Torrelavega,Majadahonda,39,3645,91000,Turbus,2025-09-11,,Cama,"{""Asientos reclinables"",Comida,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145805,,,,Disponible,0,rizúca865@viajes.cl,Baracaldo,Sanlúcar de Barrameda,45,516,95000,JetSur,2025-04-05,,Cama,"{Calefacción,Baño,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145806,,,,Disponible,0,adán8981286@viajes.cl,Granollers,Orense,32,3175,132000,ADO,2026-04-24,,Cama,"{Agua,Wifi,TV}",{},,,,,,,,,{},,,,,,,,,,{},
,,145807,,,,Disponible,0,Maríamarroquín192@viajes.cl,Castellón de la Plana,Inca,32,2742,182000,Via Bariloche,2025-11-02,,Cama,"{Calefacción,Baño,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145808,,,,Disponible,0,Ceciliaflórez371@viajes.cl,Zamora,Almería,37,,103000,El Rápido Internacional,2025-07-31,,Cama,"{Baño,""Asientos reclinables"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145809,,,,Disponible,0,jabani241@viajes.cl,Rubí,Santa Cruz de Tenerife,35,2249,85000,,2026-11-20,,Cama,"{TV,Comida,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145810,,,,Disponible,0,,,Vitoria,42,1565,154000,El Rápido Internacional,2025-01-13,,Cama,"{""Asientos reclinables"",Calefacción,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145811,,,,Disponible,,sta.5269835@viajes.cl,Hospitalet de LLobregat,,44,3914,103000,Greyhound,2025-08-22,,,"{""Asientos reclinables"",Calefacción,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145812,,,,Disponible,0,stfrlega769@viajes.cl,Reus,Motril,49,299,24000,Buses Ahumada,2025-12-05,,Semi-cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,145813,,,,Disponible,0,Maríadomínguez453@viajes.cl,San Sebastían de los Reyes,Leganés,,3260,,,2025-06-02,,Cama,"{Agua,Wifi,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145814,,,,Disponible,0,anmasevi543@viajes.cl,Mataró,Coslada,38,342,72000,Plusmar,2025-06-14,,Semi-cama,"{Wifi,Baño,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145815,,,,Disponible,0,Raúlcorrales716@viajes.cl,Málaga,Paterna,38,1515,93000,Damas,2026-04-18,,Cama,"{Calefacción,Baño,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145816,,,,Disponible,0,amalia1638984@viajes.cl,Cuenta,Valladolid,34,3571,122000,EME Bus,2025-07-13,,Cama,"{Baño,Comida,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145817,,,,Disponible,0,berta893330@viajes.cl,El Prat de LLobregat,Pamplona,33,1859,70000,ADO,2025-06-19,,Cama,"{TV,Calefacción,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,,145818,,,,Disponible,0,Maríavalladares172@viajes.cl,Santiago de Compostela,Coslada,42,936,172000,Turbus,2026-03-19,,Cama,"{Baño,""Aire acondicionado"",TV}",{},,{},,,,,,,{},,,,,,,,,,{},
