correo_usuario,puntos,reserva_id,tipo_seguro,valor_seguro,clausula,empresa_seguro,estrellas,descripcion
srjobelo910@edubus.cal,5759,103084,,,,,5,Excelente
adriana2815850@viajesanma.com,5825,103086,,,,,1,No vuelvo más
Horacioriojas705@outluc.com,14654,103094,,,,,3,
Horacioriojas705@outluc.com,14654,103101,Seguro de Interrupción del Viaje,34000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",,,
miguel3275541@viajesanma.com,26213,103106,Seguro por Demoras en el Viaje,41000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",MAPFRE Compañía de Seguros Generales de Chile S.A.,,
miguel3275541@viajesanma.com,26213,103110,,,,,,
miguel3275541@viajesanma.com,26213,103116,,,,,2,No me convenció del todo
santiago3241111@marmol.com,4518,103117,Seguro de Equipaje y Efectos Personales,74000,"Asistencia para reemplazo de documentos de viaje perdidos, Cobertura por pérdida, robo o daño de equipaje",Liberty Compañía de Seguros Generales S.A.,,
Gustavomatos617@outluc.com,15446,103122,Seguro de Equipaje y Efectos Personales,22000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",BICE Vida Compañía de Seguros S.A.,,
Gustavomatos617@outluc.com,15446,103125,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
Gustavomatos617@outluc.com,15446,103126,Seguro de Responsabilidad Civil,86000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",HDI Seguros S.A.,5,
Federicoarreola639@wass.com,10966,103129,,,,,3,Aceptable
Federicoarreola639@wass.com,10966,103136,,,,,,
Federicosaldaña402@tourket.com,8626,103139,Seguro por Demoras en el Viaje,17000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",Confuturo S.A.,2,No me convenció del todo
gamova391@wass.com,17223,,,,,,2,
Nataliabeltrán632@outluc.com,34973,103144,Seguro de Responsabilidad Civil,43000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Vida Cámara S.A.,3,Podría mejorar
Nataliabeltrán632@outluc.com,34973,103145,Seguro de Cancelación de Viaje,13000,"Reembolso por cancelaciones laborales imprevistas, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",HDI Seguros S.A.,2,Regular
Sra.orellana543@tourket.com,15011,103147,,,,,3,Servicio regular
Sra.orellana543@tourket.com,15011,,Seguro de Asistencia Médica,66000,"Cobertura de gastos médicos por enfermedad o accidente, Evacuación y repatriación sanitaria",HDI Seguros S.A.,5,
oleles405@viajesanma.com,9497,103157,Seguro de Asistencia Médica,65000,"Cobertura de medicamentos recetados, Evacuación y repatriación sanitaria",,3,Aceptable
,4048,103161,,,,,,
jogaes577@marmol.com,4048,103167,Seguro de Asistencia Médica,35000,"Hospitalización y cirugías de emergencia, Cobertura de medicamentos recetados",Confuturo S.A.,1,Completamente decepcionado
gabriela7907806@viajesanma.com,26000,103173,Seguro de Responsabilidad Civil,67000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",Consorcio Nacional de Seguros Vida S.A.,1,Completamente decepcionado
Evaorta286@edubus.cal,-11169,103177,,,,,4,Me atendieron bien
Evaorta286@edubus.cal,11169,103178,Seguro de Asistencia Médica,30000,"Evacuación y repatriación sanitaria, Cobertura de gastos médicos por enfermedad o accidente",,,Sin duda volveré
sta.2056184@viajesanma.com,21792,103180,,,,,3,Aceptable
sta.2056184@viajesanma.com,21792,103181,Seguro por Demoras en el Viaje,38000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Confuturo S.A.,,
sta.2056184@viajesanma.com,,103182,,,,,3,Aceptable
Felipeulibarri341@viajesanma.com,6077,103189,,,,,4,Bueno
Rociojáquez262@outluc.com,12385,103194,Seguro de Equipaje y Efectos Personales,98000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Vida Cámara S.A.,,
Rociojáquez262@outluc.com,,103195,,,,,1,No vuelvo más
,12385,103196,,,,,3,Servicio regular
beesbe372@outluc.com,,103204,,,,,5,Superó mis expectativas
beesbe372@outluc.com,7432,103205,Seguro de Equipaje y Efectos Personales,54000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Liberty Compañía de Seguros Generales S.A.,5,Superó mis expectativas
beesbe372@outluc.com,7432,103207,,,,,,
beesbe372@outluc.com,7432,103209,Seguro de Responsabilidad Civil,35000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Confuturo S.A.,2,No me convenció del todo
srmaluproc444@edubus.cal,15020,103212,,,,,1,Muy insatisfecho
srmaluproc444@edubus.cal,15020,103213,Seguro de Asistencia Médica,70000,"Hospitalización y cirugías de emergencia, Cobertura de medicamentos recetados",HDI Seguros S.A.,,
srmaluproc444@edubus.cal,,103215,Seguro de Equipaje y Efectos Personales,,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",MetLife Chile Seguros de Vida S.A.,5,Excelente
,-13558,103221,,,,,,Podría mejorar
Jaimelongoria236@viajesanma.com,54709,103230,,,,,,
Jaimelongoria236@viajesanma.com,54709,103232,,,,,,
Jaimelongoria236@viajesanma.com,54709,103233,,,,,,
esperanza4652905@viajesanma.com,1813,103241,,,,,,
esperanza4652905@viajesanma.com,,103244,,,,,2,No me convenció del todo
esperanza4652905@viajesanma.com,1813,103246,,,,,5,Muy satisfecho
esperanza4652905@viajesanma.com,1813,103247,Seguro de Cancelación de Viaje,59000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura por cancelaciones debido a desastres naturales o disturbios",Liberty Compañía de Seguros Generales S.A.,22,"Cumplió con mis expectativas, pero sin destacar"
Sta.jaime103@viajesanma.com,15696,103252,Seguro de Responsabilidad Civil,58000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Consorcio Nacional de Seguros Vida S.A.,5,Muy satisfecho
Sta.jaime103@viajesanma.com,15696,103258,Seguro por Demoras en el Viaje,89000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Vida Cámara S.A.,3,Servicio regular
Sta.jaime103@viajesanma.com,15696,103262,,,,,,
benito4478388@viajesanma.com,21508,,Seguro de Interrupción del Viaje,61000,"Reembolso de gastos no utilizados por interrupción del viaje, Cobertura de costos adicionales por regreso anticipado",Seguros Generales Suramericana S.A.,1,
benito4478388@viajesanma.com,,103272,,,,,4,Buena experiencia en general
benito4478388@viajesanma.com,21508,103277,,,,,5,Muy satisfecho
benito4478388@viajesanma.com,21508,103278,Seguro de Asistencia Médica,36000,"Cobertura de gastos médicos por enfermedad o accidente, Cobertura de medicamentos recetados",Renta Nacional Compañía de Seguros Generales S.A.,,
stgogamo185@wass.com,9520,103284,,,,,1,Completamente decepcionado
stgogamo185@wass.com,9520,103285,,,,,,
juan4715798@outluc.com,10317,103296,,,,,2,No lo recomendaría
juan4715798@outluc.com,10317,103297,,,,,3,Aceptable
juan4715798@outluc.com,10317,103302,Seguro de Interrupción del Viaje,32000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Vida Cámara S.A.,5,Muy satisfecho
emilio6169968@wass.com,35411,103305,,,,,2,Regular
emilio6169968@wass.com,-35411,103306,,,,,,
emilio6169968@wass.com,35411,103307,Seguro de Responsabilidad Civil,41000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Confuturo S.A.,5,Sin duda volveré
,35411,103313,Seguro de Asistencia Médica,76000,"Cobertura de gastos médicos por enfermedad o accidente, Cobertura de medicamentos recetados",BICE Vida Compañía de Seguros S.A.,2,Regular
daniel8060396@viajesanma.com,14069,103316,,,,,4,
nicolás9594898@marmol.com,2448,103323,Seguro de Asistencia Médica,9000,"Cobertura de gastos médicos por enfermedad o accidente, Cobertura de medicamentos recetados",Consorcio Nacional de Seguros Vida S.A.,3,"Cumplió con mis expectativas, pero sin destacar"
nicolás9594898@marmol.com,2448,103325,Seguro por Demoras en el Viaje,,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",MetLife Chile Seguros de Vida S.A.,,
nicolás9594898@marmol.com,2448,103326,Seguro de Cancelación de Viaje,56000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura por cancelaciones debido a desastres naturales o disturbios",BICE Vida Compañía de Seguros S.A.,,Regular
nicolás9594898@marmol.com,,103328,,,,,5,
Gracielaferrer565@edubus.cal,15610,103330,Seguro de Asistencia Médica,7000,"Cobertura de gastos médicos por enfermedad o accidente, Cobertura de medicamentos recetados",Consorcio Nacional de Seguros Vida S.A.,1,Completamente decepcionado
Gracielaferrer565@edubus.cal,15610,103331,,,,,,
srgusaes484@outluc.com,3021,103334,,,,,2,Regular
miáncame917@marmol.com,24387,103349,,,,,,
miáncame917@marmol.com,-24387,103350,Seguro de Cancelación de Viaje,39000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Cobertura de penalidades por cambio de vuelo",HDI Seguros S.A.,3,
miáncame917@marmol.com,24387,103353,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
olivia6583239@outluc.com,18611,103361,,,,,1,Malo
goqude785@marmol.com,12602,103367,Seguro de Interrupción del Viaje,54000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",HDI Seguros S.A.,2,No me convenció del todo
Rociomateo446@tourket.com,3396,103380,,,,,40,Servicio regular
Rociomateo446@tourket.com,3396,103381,,,,,3,
Rociomateo446@tourket.com,3396,103383,Seguro de Equipaje y Efectos Personales,66000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Renta Nacional Compañía de Seguros Generales S.A.,5,Sin duda volveré
Ignacioulloa769@marmol.com,24279,103386,Seguro por Demoras en el Viaje,,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",Seguros Generales Suramericana S.A.,3,Podría mejorar
Andreavega325@tourket.com,26769,103393,Seguro de Asistencia Médica,,"Hospitalización y cirugías de emergencia, Evacuación y repatriación sanitaria",Seguros Generales Suramericana S.A.,2,Regular
Andreavega325@tourket.com,,103398,,,,,,
adseva961@outluc.com,7380,103401,Seguro de Cancelación de Viaje,14000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelaciones laborales imprevistas",HDI Seguros S.A.,2,
igcama698@outluc.com,-37511,103403,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
igcama698@outluc.com,37511,103405,,18000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",,2,No me convenció del todo
igcama698@outluc.com,37511,103408,Seguro por Demoras en el Viaje,50000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Renta Nacional Compañía de Seguros Generales S.A.,5,Sin duda volveré
igcama698@outluc.com,37511,,,,,,3,Servicio regular
igcama698@outluc.com,37511,103416,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
sr.2274570@tourket.com,20612,103420,,,,,,
guadmo783@marmol.com,3444,103422,Seguro de Asistencia Médica,53000,"Cobertura de gastos médicos por enfermedad o accidente, Evacuación y repatriación sanitaria",Consorcio Nacional de Seguros Vida S.A.,,
guadmo783@marmol.com,3444,103428,Seguro de Asistencia Médica,87000,"Evacuación y repatriación sanitaria, Hospitalización y cirugías de emergencia",MetLife Chile Seguros de Vida S.A.,,
majopabe555@tourket.com,15429,103429,Seguro de Asistencia Médica,96000,"Hospitalización y cirugías de emergencia, Evacuación y repatriación sanitaria",Seguros Generales Suramericana S.A.,2,
majopabe555@tourket.com,-15429,103431,Seguro de Responsabilidad Civil,6000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Liberty Compañía de Seguros Generales S.A.,4,Bueno
majopabe555@tourket.com,15429,103437,Seguro de Asistencia Médica,98000,"Evacuación y repatriación sanitaria, Cobertura de gastos médicos por enfermedad o accidente",MAPFRE Compañía de Seguros Generales de Chile S.A.,5,Servicio de primera
,5722,103441,,82000,"Indemnización por retraso en la entrega de equipaje, Cobertura por pérdida, robo o daño de equipaje",Liberty Compañía de Seguros Generales S.A.,5,Superó mis expectativas
srbeseta886@tourket.com,5722,103442,,,,,1,No vuelvo más
srbeseta886@tourket.com,5722,,,,,,3,Aceptable
srbeseta886@tourket.com,5722,103447,,,,,5,Sin duda volveré
srbeseta886@tourket.com,5722,103449,Seguro de Cancelación de Viaje,13000,"Reembolso por cancelaciones laborales imprevistas, Cobertura de penalidades por cambio de vuelo",Renta Nacional Compañía de Seguros Generales S.A.,3,Podría mejorar
srbeseta886@tourket.com,5722,103451,,,,,4,Me atendieron bien
srbeseta886@tourket.com,-5722,103452,,,,,5,
Carloshuerta988@viajesanma.com,17026,103456,Seguro de Cancelación de Viaje,61000,"Reembolso por cancelaciones laborales imprevistas, Cobertura por cancelaciones debido a desastres naturales o disturbios",Vida Cámara S.A.,,
logaab560@edubus.cal,13997,103459,Seguro de Responsabilidad Civil,83000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",Consorcio Nacional de Seguros Vida S.A.,2,Hubo varios problemas
logaab560@edubus.cal,13997,103463,,,,,5,Excelente
anarve276@edubus.cal,13307,103467,,,,,,
anarve276@edubus.cal,13307,103468,Seguro por Demoras en el Viaje,34000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",MAPFRE Compañía de Seguros Generales de Chile S.A.,1,Completamente decepcionado
anarve276@edubus.cal,13307,103470,,,,,5,Servicio de primera
anarve276@edubus.cal,-13307,103476,,,,,5,Superó mis expectativas
elsa1135511@outluc.com,20583,,Seguro de Responsabilidad Civil,94000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",MetLife Chile Seguros de Vida S.A.,4,"Satisfecho, pero hay detalles por mejorar"
elsa1135511@outluc.com,20583,103495,,,,,,Superó mis expectativas
Sra.guevara945@tourket.com,5350,103501,,,,,1,Completamente decepcionado
carla3634948@wass.com,13295,103515,,,,,5,Muy satisfecho
carla3634948@wass.com,13295,103518,Seguro de Equipaje y Efectos Personales,85000,"Cobertura por pérdida, robo o daño de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",Confuturo S.A.,3,"Cumplió con mis expectativas, pero sin destacar"
jehugo860@wass.com,,103520,,,,,,
jehugo860@wass.com,-19384,103523,Seguro por Demoras en el Viaje,9000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Confuturo S.A.,4,Me atendieron bien
giurna570@edubus.cal,9873,103527,,,,,52,Me atendieron bien
josé5690226@marmol.com,17956,103530,Seguro por Demoras en el Viaje,26000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",MetLife Chile Seguros de Vida S.A.,2,No me convenció del todo
josé5690226@marmol.com,17956,103532,,,,,2,No me convenció del todo
josé5690226@marmol.com,17956,103537,Seguro de Equipaje y Efectos Personales,97000,"Indemnización por retraso en la entrega de equipaje, Cobertura por pérdida, robo o daño de equipaje",Seguros Generales Suramericana S.A.,4,Bueno
horacio8196232@wass.com,6786,103538,,,,,4,"Satisfecho, pero hay detalles por mejorar"
,6786,103539,Seguro de Cancelación de Viaje,66000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura por cancelaciones debido a desastres naturales o disturbios",,4,"Satisfecho, pero hay detalles por mejorar"
