id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,comodidades,tipo_bus
138332,60680,2025-05-06,3420000,10,No disponible,3420,sroccoma170@viajes.cl,Fuenlabrada,Ceuta,51,3235,342000,All Nippon Airways (ANA),2025-07-17,2025-07-19,{},
147459,,,,,Disponible,0,srregosá868@viajes.cl,,Badajoz,33,4202,269000,Vueling,2025-10-29,2026-04-22,{},
127294,57851,2026-03-19,1050000,6,No disponible,1050,srribaro313@viajes.cl,San Sebastián,Pozuelo de Alarcón,92,2497,175000,Wizz Air,2026-09-21,2026-09-22,{},
89483,62903,2025-08-08,1068000,4,No disponible,1068,srroarcu667@viajes.cl,Tarrasa,Orihuela,8,2599,267000,United Airlines,2026-01-10,2026-01-11,{},
127198,65781,2025-06-30,375000,5,No disponible,375,srsazamo562@viajes.cl,Madrid,Lérida,65,1029,75000,Turkish Airlines,2025-07-29,2025-07-29,{},
131886,63648,2025-02-09,540000,10,No disponible,540,srsolláv959@viajes.cl,Móstoles,Collado Villalba,56,1681,54000,Renfe,2025-10-06,2025-10-07,"{Wifi,""Aire acondicionado"",Agua,Calefacción}",
104949,56221,2025-10-24,880000,5,No disponible,880,sránocza476@viajes.cl,Cuenta,Tarrasa,80,1684,176000,KLM,2026-07-07,2026-07-08,{},
100659,62011,2025-12-25,645000,3,No disponible,645,sta.1662174@viajes.cl,Santander,Majadahonda,22,2432,215000,ZSSK (Eslovaquia),2026-07-22,2026-07-23,"{Baño,Calefacción,Wifi,Agua,""Asientos reclinables""}",
146972,,,,,Disponible,0,sta.3999824@viajes.cl,Gerona,Lérida,72,3140,148000,Copa Airlines,2026-04-14,2026-08-22,{},
148472,,,,,Disponible,0,sta.4185906@viajes.cl,Huelva,Majadahonda,40,3655,186000,Turkish Airlines,2026-07-17,2026-12-16,{},
147100,,,,,Disponible,0,sta.4768264@viajes.cl,Huelva,Linares,88,322,103000,KLM,2025-03-26,2025-04-08,,
137642,65403,2025-06-18,333000,3,No disponible,333,sta.6665708@viajes.cl,Córdoba,Barcelona,83,742,111000,American Airlines,2025-12-22,2025-12-22,{},
147937,,,,,Disponible,0,sta.6684379@viajes.cl,Puertollano,Reus,60,1129,60000,LATAM Airlines,2026-11-11,2026-12-28,{},
109343,58518,2025-01-02,416000,8,No disponible,416,sta.6977909@viajes.cl,Manresa,Puertollano,46,553,52000,Amtrak,2025-01-06,2025-01-06,{},
118298,59475,2025-03-13,1400000,8,No disponible,1400,sta.7893328@viajes.cl,La Línea de la Concepción,Pamplona,41,703,175000,Qantas,2025-03-16,2025-03-16,{},
83192,64368,2025-01-06,1935000,9,No disponible,1935,sta.8232485@viajes.cl,Albacete,Inca,60,2373,215000,Avianca,2025-01-08,2025-01-09,{},
149126,,,,,Disponible,0,starcalo784@viajes.cl,Las Palmas de Gran Canaria,Gijón,,4052,247000,SJ (Suecia),2025-12-17,2026-06-03,"{Comida,TV,Agua,""Aire acondicionado"",Baño,Calefacción,""Asientos reclinables""}",
131518,61592,2026-01-04,162000,9,No disponible,162,stgrvivi934@viajes.cl,Alcalá de Henares,La Línea de la Concepción,13,221,18000,Qantas,2026-04-26,2026-04-26,{},
99813,63999,2025-02-24,790000,10,No disponible,790,stjarabe770@viajes.cl,Santander,Benidorm,19,1400,79000,VR (Finlandia),2025-09-14,2025-09-14,"{Comida,Wifi,Calefacción}",
123735,57174,2025-12-27,1820000,7,No disponible,1820,stjucaga988@viajes.cl,Talavera de la Reina,Cáceres,76,2627,260000,Emirates,2026-01-11,2026-01-12,{},
148897,,,,,Disponible,0,stmaarsa493@viajes.cl,Estepona,Santander,90,1436,70000,Italo,2026-03-17,2026-05-15,"{Calefacción,Baño,TV}",
132026,61798,2026-04-22,540000,9,No disponible,540,stmapubé533@viajes.cl,Manresa,Pamplona,52,881,60000,Trenitalia,2026-09-10,2026-09-10,"{Baño,TV,Wifi}",
78501,57752,2025-01-25,2367000,9,No disponible,2367,stniniba272@viajes.cl,Santa Coloma de Gramanet,Las Palmas de Gran Canaria,43,3168,263000,ZS (Eslovenia),2025-05-16,2025-05-18,,
149431,,,,,Disponible,0,stroseal875@viajes.cl,San Sebastían de los Reyes,Ferrol,2,2387,250000,SBB (Suiza),2025-08-10,2025-11-17,"{Baño,""Asientos reclinables"",Agua,Calefacción,Wifi}",
98599,64276,2025-05-28,328000,2,No disponible,328,stsacemo586@viajes.cl,Roquetas de Mar,Parla,,1532,164000,,2026-01-01,,"{TV,Comida,""Aire acondicionado"",Baño}",
139830,57175,2025-01-11,62000,1,No disponible,62,stsiquho545@viajes.cl,Gandía,Benidorm,35,2576,62000,Condor Bus,2025-01-27,2025-01-28,"{""Asientos reclinables"",TV,Wifi}",
103077,58015,2025-03-31,890000,10,No disponible,890,suhemá328@viajes.cl,Collado Villalba,Alcoy,42,1827,89000,Eurostar,2025-10-16,2025-10-17,"{""Aire acondicionado"",""Asientos reclinables"",Wifi,Calefacción}",
110889,63333,2025-04-18,2360000,8,No disponible,2360,velimo426@viajes.cl,Torremolinos,Vigo,88,3867,295000,United Airlines,2026-07-19,2026-07-21,{},
100286,61770,2025-02-09,436000,4,No disponible,436,veorpa980@viajes.cl,Bilbao,Lugo,30,1419,109000,Alsa,2025-08-05,2025-08-05,,
115906,64869,2025-01-03,405000,3,No disponible,405,verónica1481805@viajes.cl,,Lugo,10,2822,135000,Trenitalia,2026-07-27,2026-07-28,"{""Asientos reclinables"",Comida,Wifi,Agua,Calefacción}",
149502,,,,,Disponible,0,viresa520@viajes.cl,Vitoria,Marbella,80,1648,94000,Eurostar,2025-03-27,2025-06-03,"{TV,Baño,Wifi,Comida}",
150072,,,,,Disponible,0,virginia9404929@viajes.cl,Benidorm,Estepona,66,3812,334000,CFR (Rumania),2026-10-12,2027-03-19,,
149214,,,,,Disponible,0,vivemo487@viajes.cl,Telde,Cartagena,50,3105,114000,ŽFBH (Bosnia y Herzegovina),2025-02-04,2025-06-13,"{Wifi,Comida,Agua,TV,Baño,""Asientos reclinables""}",
96126,66340,2025-07-21,1475000,5,No disponible,1475,yolanda4808953@viajes.cl,Zaragoza,,98,3197,295000,Copa Airlines,2026-02-22,2026-02-24,{},
149906,,,,,Disponible,0,Óscarlara210@viajes.cl,Vigo,Fuengirola,5,2525,115000,RZD (Rusia),2026-06-17,2026-09-30,"{Wifi,Comida,""Asientos reclinables"",Calefacción,Baño}",
149045,,,,,Disponible,0,óscar8305124@viajes.cl,Valdemoro,Elche,33,3270,382000,ZFBH (Bosnia y Herzegovina),2025-12-27,2026-05-12,,
108397,65111,2025-06-17,585000,9,No disponible,585,óscar9962637@viajes.cl,Lugo,Paterna,7,1234,65000,Emirates,2025-08-01,2025-08-01,{},
129022,60252,2025-07-14,325000,5,No disponible,325,ósheza630@viajes.cl,Bilbao,Gijón,60,1975,65000,Italo,2025-10-28,2025-10-29,"{""Asientos reclinables"",""Aire acondicionado"",TV,Agua}",
147101,,,,,Disponible,0,Albertocarranza913@viajes.cl,,Sanlúcar de Barrameda,59,2078,148000,KLM,2025-02-26,,{},
147043,,,,,Disponible,0,Arturosalas423@viajes.cl,Algeciras,Jerez de la Frontera,,3333,275000,Ryanair,2025-03-12,2025-07-28,{},
129517,57091,2025-05-24,1030000,5,No disponible,1030,Carlosloera513@viajes.cl,Parla,Leganés,23,2803,206000,Ryanair,2026-08-03,2026-08-04,,
118282,61592,2025-05-12,1544000,8,No disponible,1544,Cristinadelatorre259@viajes.cl,Murcia,Baracaldo,21,2816,193000,Turkish Airlines,2026-07-23,2026-07-24,{},
130966,61660,2025-09-14,450000,3,No disponible,450,Cristinagarza954@viajes.cl,Viladecans,Ceuta,61,887,150000,Vueling,2026-11-30,2026-11-30,{},
111381,60214,2025-03-13,1296000,9,No disponible,1296,Doloreslucio682@viajes.cl,La Línea de la Concepción,Castellón de la Plana,83,1171,144000,,2025-12-27,2025-12-27,{},
146983,,,,,Disponible,0,Elenamontemayor792@viajes.cl,Rubí,Puertollano,7,1748,196000,American Airlines,2025-11-26,2026-02-06,{},
131679,63094,2025-03-12,1224000,8,No disponible,1224,Elvirajaimes547@viajes.cl,Vitoria,Sabadell,27,719,153000,Turkish Airlines,2025-06-28,2025-06-28,{},
114960,61536,2025-03-26,405000,1,No disponible,405,Emiliabermúdez819@viajes.cl,Santa Coloma de Gramanet,Molina de Segura,75,4277,405000,,2025-05-02,2025-05-04,{},
148598,,,,,Disponible,0,Emiliotijerina676@viajes.cl,Cartagena,Talavera de la Reina,65,4158,432000,Japan Airlines,2026-09-08,2027-02-28,{},
104701,59672,2025-02-08,1592000,8,No disponible,1592,Ernestocerda293@viajes.cl,Fuengirola,Palma de Mallorca,41,504,199000,,2025-02-11,2025-02-11,{},
87621,60035,2026-03-11,1305000,5,No disponible,1305,Franciscojesús882@viajes.cl,Badalona,Santiago de Compostela,28,2444,261000,Vueling,2026-10-10,2026-10-11,{},
126996,64101,2025-10-11,360000,8,No disponible,360,Gilbertosoria980@viajes.cl,Valdemoro,Torrevieja,78,177,45000,Emirates,2026-01-17,2026-01-17,{},
85323,56125,2025-02-15,385000,5,No disponible,385,Gregorionieto138@viajes.cl,San Sebastián,Valladolid,6,1178,77000,All Nippon Airways (ANA),2025-05-07,2025-05-07,{},
143206,63376,2025-04-22,2800000,10,No disponible,2800,Horacioaparicio754@viajes.cl,Salamanca,Reus,34,4068,280000,EasyJet,2025-05-24,2025-05-26,{},
123892,59988,2025-01-11,208000,2,No disponible,208,Jacobobueno267@viajes.cl,Calahorra,Santa Lucía de Tirajana,8,3119,104000,,2025-03-04,2025-03-06,{},
103454,57347,2025-08-12,354000,3,No disponible,354,Jorgearmenta382@viajes.cl,Fuenlabrada,Reus,84,587,118000,Singapore Airlines,2025-10-02,2025-10-02,{},
131746,62453,2025-09-14,2470000,10,No disponible,2470,Joséalonso117@viajes.cl,Gandía,Palma de Mallorca,52,3092,247000,British Airways,2025-11-08,2025-11-10,{},
89850,56952,2025-04-11,365000,5,No disponible,365,Leticiaperalta553@viajes.cl,Ferrol,Alcobendas,74,1472,73000,Delta Air Lines,2025-07-30,2025-07-31,{},
105199,60789,2025-11-15,1136000,4,No disponible,1136,Lorenzoadorno716@viajes.cl,Ferrol,,46,3726,284000,KLM,2026-01-16,2026-01-18,{},
148608,,,,,Disponible,0,lusana316@viajes.cl,Marbella,Cartagena,69,3631,181000,Emirates,2026-04-20,2026-09-18,{},
109375,57017,2026-03-30,280000,2,No disponible,280,Luisorellana841@viajes.cl,Vigo,Roquetas de Mar,96,2459,140000,Delta Air Lines,2026-11-14,2026-11-15,{},
147041,,,,,Disponible,0,Margaritabadillo820@viajes.cl,Dos Hermanas,Guadalajara,46,2958,217000,Southwest Airlines,2026-08-06,2026-12-07,{},
84266,61660,2025-01-06,960000,10,No disponible,960,Maríacrespo351@viajes.cl,Baracaldo,El Prat de LLobregat,50,1950,96000,Delta Air Lines,2025-03-01,2025-03-02,{},
147007,,,,,Disponible,0,Maríameza143@viajes.cl,Granollers,Cerdañola del Vallés,21,2821,92000,Wizz Air,2025-07-18,2025-11-12,{},
148009,,,,,Disponible,0,Maríarodarte813@viajes.cl,Arrecife,Santiago de Compostela,84,1435,31000,Etihad Airways,2025-09-09,2025-11-07,{},
90951,61197,2025-05-18,2500000,10,No disponible,2500,Miguelaraña665@viajes.cl,Mijas,Alcalá de Guadaira,24,3033,250000,Aeroméxico,2025-06-09,2025-06-11,{},
138007,66571,2026-02-14,464000,8,No disponible,464,Nicolásmorales493@viajes.cl,Palencia,Huelva,37,1723,58000,Vueling,2026-11-30,2026-12-01,{},
111234,63538,2026-01-17,704000,4,No disponible,704,Ramonaguzmán438@viajes.cl,Cáceres,Valdemoro,42,1821,176000,Singapore Airlines,2026-10-12,2026-10-13,{},
148265,,,,,Disponible,0,Ramonaleal263@viajes.cl,Valladolid,Leganés,95,1108,122000,Air Canada,2026-09-21,2026-11-06,{},
148416,,,,,Disponible,0,Raúlcabán208@viajes.cl,Toledo,Valencia,8,3511,150000,Alaska Airlines,2025-10-30,2026-03-25,{},
148316,,,,,Disponible,0,Raúlzayas172@viajes.cl,Avilés,Alcalá de Guadaira,31,2447,295000,Copa Airlines,2025-03-04,2025-06-13,{},
147465,,,,,Disponible,0,Rodrigoangulo949@viajes.cl,Tarragona,Burgos,16,1588,119000,Air France,2026-08-03,2026-10-08,{},
133404,58839,2025-01-15,320000,10,No disponible,320,Rosariodíaz538@viajes.cl,Castellón de la Plana,Gerona,84,172,32000,Lufthansa,2026-10-06,2026-10-06,{},
118602,60164,2025-02-09,948000,6,No disponible,948,Salvadorjesús766@viajes.cl,,El Puerto de Santa María,62,1947,158000,Aeroméxico,2026-07-10,2026-07-11,{},
147472,,,,,Disponible,0,Salvadorsisneros837@viajes.cl,Irún,Toledo,66,1027,118000,Lufthansa,2026-04-23,2026-06-04,{},
121001,64735,2026-01-07,609000,7,No disponible,609,Saraalarcón969@viajes.cl,Móstoles,Fuengirola,67,941,87000,Frontier Airlines,2026-03-02,2026-03-02,{},
134418,57072,2025-05-03,560000,10,No disponible,560,Soniaquintana185@viajes.cl,Ávila,Málaga,100,568,56000,Lufthansa,2026-06-22,2026-06-22,{},
147019,,,,,Disponible,0,Sr.ochoa742@viajes.cl,Santa Cruz de Tenerife,Arrecife,59,2250,85000,Qantas,2026-06-11,2026-09-12,{},
146953,,,,,Disponible,0,Sra.jaime757@viajes.cl,Tarragona,Majadahonda,73,1068,55000,All Nippon Airways (ANA),2025-06-08,2025-07-22,{},
136643,55803,2025-01-21,505000,5,No disponible,505,Sra.loera788@viajes.cl,Alcobendas,Cuenta,19,922,101000,JetBlue,2026-11-01,2026-11-01,{},
148136,,,,,Disponible,0,Sra.nieto446@viajes.cl,Cerdañola del Vallés,Chiclana de la Frontera,72,3690,171000,Delta Air Lines,2026-04-05,2026-09-05,{},
148253,,,,,Disponible,0,Sta.figueroa949@viajes.cl,Lorca,Benalmádena,42,2681,145000,United Airlines,2026-01-18,2026-05-09,{},
147079,,,,,Disponible,0,Sta.parra332@viajes.cl,Santiago de Compostela,Cádiz,89,4042,463000,Ethiopian Airlines,2026-08-29,2027-02-13,{},
148484,,,,,Disponible,0,Sta.rocha539@viajes.cl,Granada,Mijas,52,1893,191000,,2025-10-03,2025-12-20,{},
148354,,,,,Disponible,0,Timoteohernández141@viajes.cl,Almería,Tarragona,,2791,86000,Iberia,2026-01-26,2026-05-22,{},
99210,63650,2025-01-05,137000,1,No disponible,137,Víctorcervantes761@viajes.cl,Madrid,Toledo,6,371,137000,Qatar Airways,2025-01-20,2025-01-20,{},
119795,57315,2025-01-23,412000,2,No disponible,412,adruvé344@viajes.cl,Gandía,Cuenta,64,3446,206000,WestJet,2025-02-09,2025-02-11,{},
99400,65533,2025-03-16,2121000,7,No disponible,2121,adán3347212@viajes.cl,Barcelona,Talavera de la Reina,26,3344,303000,Qantas,2026-09-06,2026-09-08,{},
82034,66611,2025-04-29,984000,6,No disponible,984,adán6039173@viajes.cl,Zaragoza,Burgos,92,4230,164000,British Airways,2025-08-18,2025-08-20,{},
136055,61420,2026-03-14,144000,3,No disponible,144,agvisa375@viajes.cl,La Coruña,,56,789,48000,United Airlines,2026-10-01,2026-10-01,{},
85566,55653,2025-05-01,420000,4,No disponible,420,alcegá275@viajes.cl,Oviedo,Torrejón de Ardoz,6,892,105000,,2025-05-05,2025-05-05,{},
147106,,,,,Disponible,0,amapgu909@viajes.cl,Cuenta,Mérida,45,3898,213000,Wizz Air,2026-10-07,2027-03-18,{},
123712,58991,2025-02-21,232000,1,No disponible,232,amgávi612@viajes.cl,Algeciras,Majadahonda,11,2601,232000,Lufthansa,2025-10-01,2025-10-02,{},
118297,59475,2025-03-10,840000,8,No disponible,840,ana1890804@viajes.cl,Torrevieja,La Línea de la Concepción,32,724,105000,Aeroméxico,2025-03-16,2025-03-16,{},
141330,65496,2025-01-04,149000,1,No disponible,149,ana4177960@viajes.cl,Jerez de la Frontera,León,41,317,149000,All Nippon Airways (ANA),2025-06-02,2025-06-02,{},
107022,57203,2025-09-05,660000,2,No disponible,660,angoac972@viajes.cl,Orihuela,Cádiz,17,3564,330000,Spirit Airlines,2025-11-06,2025-11-08,{},
122320,62812,2026-01-24,1620000,5,No disponible,1620,anlurura621@viajes.cl,Murcia,Pozuelo de Alarcón,,3224,324000,WestJet,2026-07-15,2026-07-17,{},
109998,59538,2025-03-23,370000,1,No disponible,370,anmaaydu522@viajes.cl,Chiclana de la Frontera,Elche,6,4300,370000,Delta Air Lines,2026-08-02,2026-08-04,{},
127345,58281,2025-03-16,1755000,9,No disponible,1755,anmave718@viajes.cl,Benidorm,Roquetas de Mar,39,1803,195000,Copa Airlines,2026-09-16,2026-09-17,{},
126994,64101,2025-07-06,896000,8,No disponible,896,antonia4933537@viajes.cl,,Alcalá de Henares,99,1321,112000,Air France,2026-01-16,2026-01-16,{},
147273,,,,,Disponible,0,arteal325@viajes.cl,Gecho,Puertollano,32,852,38000,Turkish Airlines,2026-08-28,2026-10-02,{},
86248,57991,2025-01-06,180000,10,No disponible,180,bepaba265@viajes.cl,Zamora,Benalmádena,97,535,18000,Alaska Airlines,2026-02-09,2026-02-09,{},
124173,57691,2025-10-14,1480000,10,No disponible,1480,cahago710@viajes.cl,Ceuta,Orihuela,29,1627,148000,,2025-11-22,,{},
130261,59529,2025-01-02,61000,1,No disponible,61,claudia8772514@viajes.cl,Cartagena,Viladecans,91,941,61000,Air New Zealand,2025-10-03,2025-10-03,{},
148500,,,,,Disponible,0,coarro408@viajes.cl,Inca,Alcalá de Guadaira,22,3063,222000,KLM,2026-06-09,2026-10-14,{},
147210,,,,,Disponible,0,david2699917@viajes.cl,Hospitalet de LLobregat,Castellón de la Plana,17,2501,124000,Aeroméxico,2025-09-07,2025-12-20,{},
81822,58819,2025-04-03,3024000,7,No disponible,3024,diana5279558@viajes.cl,San Sebastián,Córdoba,64,4008,432000,EasyJet,2026-07-18,2026-07-20,,
148070,,,,,Disponible,0,elchpa632@viajes.cl,Burgos,Palencia,79,3597,165000,Qatar Airways,2025-02-03,2025-07-02,{},
147256,,,,,Disponible,0,elágca283@viajes.cl,San Sebastián,Mataró,33,2668,296000,Alaska Airlines,2025-09-22,,{},
121000,64735,2025-04-22,742000,7,No disponible,742,encale987@viajes.cl,Torrevieja,Móstoles,13,2526,106000,WestJet,2026-03-01,2026-03-02,{},
107352,62832,2025-08-19,950000,5,No disponible,950,ernesto3187128@viajes.cl,Alicante,Lérida,65,1746,190000,Frontier Airlines,2025-09-24,2025-09-25,{},
89546,57077,2025-04-02,1336000,8,No disponible,1336,espema328@viajes.cl,Marbella,Murcia,25,2263,167000,Etihad Airways,2026-10-02,2026-10-03,{},
147335,,,,,Disponible,0,federico4793258@viajes.cl,Collado Villalba,Talavera de la Reina,87,4052,201000,Aeroméxico,2025-08-24,2026-02-08,{},
135025,66588,2025-01-12,828000,9,No disponible,828,flvave980@viajes.cl,Toledo,Algeciras,12,1121,92000,EasyJet,2025-04-24,2025-04-24,{},
148609,,,,,Disponible,0,francisco1743593@viajes.cl,Santiago de Compostela,Arrecife,5,196,131000,Air New Zealand,2026-01-30,2026-02-07,{},
99886,57318,2025-04-28,1575000,5,No disponible,1575,gabriela4787419@viajes.cl,Cáceres,Rubí,13,3486,315000,Avianca,2025-06-05,2025-06-07,{},
96473,63131,2025-02-14,558000,2,No disponible,558,gacaad829@viajes.cl,Mollet del Vallés,Lérida,10,2542,279000,Ethiopian Airlines,2025-07-14,2025-07-15,{},
96855,61898,2026-05-10,3980000,10,No disponible,3980,gesaig920@viajes.cl,Hospitalet de LLobregat,Torrelavega,58,3530,398000,Turkish Airlines,2026-08-13,2026-08-15,{},
140156,63693,2025-12-16,758000,2,No disponible,758,geteco332@viajes.cl,Salamanca,El Prat de LLobregat,68,3681,379000,EasyJet,2026-11-26,2026-11-28,{},
87963,66051,2025-04-28,1928000,4,No disponible,1928,gregorio2059471@viajes.cl,Paterna,Ávila,99,3788,482000,Iberia,2025-06-18,2025-06-20,{},
113432,55907,2025-02-07,832000,4,No disponible,832,gregorio4266951@viajes.cl,,Chiclana de la Frontera,25,3851,208000,Air France,2026-04-30,,{},
109830,58458,2025-02-19,819000,9,No disponible,819,grjaig399@viajes.cl,Alcoy,Rivas-Vaciamadrid,4,1988,91000,Wizz Air,2025-10-10,2025-10-11,{},
122497,63951,2025-01-13,2388000,6,No disponible,2388,honúza973@viajes.cl,,Santander,10,3863,398000,Qantas,2026-10-07,2026-10-09,{},
147418,,,,,Disponible,0,horilo469@viajes.cl,Castellón de la Plana,Gecho,70,122,174000,Wizz Air,2025-01-18,2025-01-23,{},
113186,59678,2025-03-14,1062000,9,No disponible,1062,hubame100@viajes.cl,Valladolid,Elda,34,3408,118000,,2025-06-05,2025-06-07,{},
94093,57118,2025-06-09,2970000,6,No disponible,2970,huciap119@viajes.cl,Motril,Zamora,23,4255,495000,Qantas,2026-09-08,2026-09-10,{},
147942,,,,,Disponible,0,jacama710@viajes.cl,Lugo,,92,3202,102000,United Airlines,2025-10-31,2026-03-13,{},
106622,58743,2025-04-06,1104000,8,No disponible,1104,jopabu104@viajes.cl,Parla,Santa Coloma de Gramanet,18,922,138000,Frontier Airlines,2026-08-10,,{},
135516,64498,2025-11-09,801000,3,No disponible,801,josé7055717@viajes.cl,Almería,Lugo,11,3577,267000,Japan Airlines,2026-01-08,2026-01-10,{},
82642,66341,2025-08-13,873000,9,No disponible,873,jucébeva663@viajes.cl,Burgos,Arrecife,7,2541,97000,LATAM Airlines,2025-11-11,2025-11-12,{},
146982,,,,,Disponible,0,jucéguvi280@viajes.cl,Palencia,La Línea de la Concepción,63,3482,110000,Southwest Airlines,2025-11-04,2026-03-29,{},
147986,,,,,Disponible,0,juolol339@viajes.cl,Elda,Cerdañola del Vallés,30,1608,134000,Frontier Airlines,2026-05-04,2026-07-10,{},
147031,,,,,Disponible,0,jutaáv641@viajes.cl,Fuengirola,Mérida,48,3775,267000,Avianca,2025-04-01,2025-09-05,{},
146997,,,,,Disponible,0,leonor9451196@viajes.cl,Badajoz,Vigo,50,4031,200000,Alaska Airlines,2026-01-12,2026-06-28,{},
81013,61625,2025-04-29,1560000,5,No disponible,1560,leorti155@viajes.cl,Paterna,León,14,3375,312000,Alaska Airlines,2026-07-05,2026-07-07,{},
107792,58263,2025-09-28,1715000,7,No disponible,1715,lola905232@viajes.cl,Jerez de la Frontera,Roquetas de Mar,35,3430,245000,Air Canada,2026-11-10,2026-11-12,{},
114019,61191,2025-06-26,256000,8,No disponible,256,lourdes4205209@viajes.cl,Madrid,Córdoba,43,1340,32000,Turkish Airlines,2025-11-17,2025-11-17,{},
90886,61071,2025-04-19,392000,7,No disponible,392,lucabo108@viajes.cl,Mérida,Gandía,41,1484,56000,,2025-08-21,2025-08-22,{},
148504,,,,,Disponible,0,lurosi472@viajes.cl,Sabadell,Algeciras,52,2685,284000,Air New Zealand,2025-12-16,2026-04-06,{},
147546,,,,,Disponible,0,luz7344853@viajes.cl,Logroño,Mataró,73,3194,246000,Frontier Airlines,2026-03-06,2026-07-17,,
148399,,,,,Disponible,0,mapéga398@viajes.cl,Ceuta,Cartagena,91,371,28000,JetBlue,2025-11-01,2025-11-16,{},
90130,56502,2025-04-20,87000,1,No disponible,87,marco4750582@viajes.cl,Segovia,Jerez de la Frontera,78,1081,87000,All Nippon Airways (ANA),2025-05-29,2025-05-29,{},
148124,,,,,Disponible,0,mariana7039242@viajes.cl,Orense,Lugo,57,3129,348000,Japan Airlines,2025-10-14,2026-02-21,{},
129885,60195,2025-08-20,328000,2,No disponible,328,mariano1060145@viajes.cl,Roquetas de Mar,Madrid,4,2670,164000,KLM,2026-06-13,2026-06-14,{},
148101,,,,,Disponible,0,mario640726@viajes.cl,Toledo,Móstoles,71,2275,94000,Alaska Airlines,2026-08-22,2026-11-24,,
135545,57527,2026-01-07,2136000,6,No disponible,2136,marose818@viajes.cl,San Sebastián,Sanlúcar de Barrameda,84,4023,356000,Spirit Airlines,2026-04-22,2026-04-24,{},
144038,61523,2025-01-01,3030000,10,No disponible,3030,maría1459222@viajes.cl,Fuengirola,Orense,49,4225,303000,Southwest Airlines,2025-04-14,2025-04-16,{},
