correo_usuario,reserva_id,tipo_seguro,valor_seguro,clausula,empresa_seguro
Sra.rodarte459@edubus.cal,,Seguro de Interrupción del Viaje,53000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",Seguros Generales Suramericana S.A.
,80821,,,,
Sra.rodarte459@edubus.cal,,,,,
joaquín6801476@tourket.com,80830,,92000,"Indemnización por retraso en la entrega de equipaje, Cobertura por pérdida, robo o daño de equipaje",Consorcio Nacional de Seguros Vida S.A.
joaquín6801476@tourket.com,80831,,33000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Seguros Generales Suramericana S.A.
joaquín6801476@tourket.com,80834,Seguro de Interrupción del Viaje,83000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",MetLife Chile Seguros de Vida S.A.
hugo7939269@wass.com,80855,,,,
alveol354@marmol.com,80859,,,,
césar1419783@marmol.com,80860,,,,
césar1419783@marmol.com,80863,,,,
césar1419783@marmol.com,80866,,,,
césar1419783@marmol.com,80867,,,,
sra.486179@edubus.cal,80870,Seguro de Responsabilidad Civil,91000,,Seguros Generales Suramericana S.A.
,80872,Seguro por Demoras en el Viaje,36000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",Liberty Compañía de Seguros Generales S.A.
cristian7790342@outluc.com,80881,,,,
mivaso830@wass.com,,,,,
mivaso830@wass.com,80887,Seguro de Responsabilidad Civil,90000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",
Luisportillo880@marmol.com,80896,,,,
,80903,,,,
gulesá471@tourket.com,80904,Seguro de Equipaje y Efectos Personales,,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Consorcio Nacional de Seguros Vida S.A.
gulesá471@tourket.com,80906,Seguro de Cancelación de Viaje,67000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Vida Cámara S.A.
sra.3720171@viajesanma.com,80913,,,,
lorenzo9244665@wass.com,80924,Seguro por Demoras en el Viaje,99000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",Confuturo S.A.
lorenzo9244665@wass.com,80925,,,,
lorenzo9244665@wass.com,80930,Seguro de Equipaje y Efectos Personales,10000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",BICE Vida Compañía de Seguros S.A.
Estebancepeda983@outluc.com,80942,,,,
alesot998@viajesanma.com,80952,,,,
alesot998@viajesanma.com,80956,,,,
alesot998@viajesanma.com,80959,,,,
alesot998@viajesanma.com,80960,Seguro de Equipaje y Efectos Personales,99000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Liberty Compañía de Seguros Generales S.A.
maría4964879@edubus.cal,80968,,,,
maría4964879@edubus.cal,80969,Seguro de Interrupción del Viaje,83000,,Seguros Generales Suramericana S.A.
sr.3104119@tourket.com,80971,Seguro de Responsabilidad Civil,59000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",BICE Vida Compañía de Seguros S.A.
Eloisadelacrúz836@viajesanma.com,80998,,,,
Eloisadelacrúz836@viajesanma.com,81000,,,,
Guillerminareynoso974@wass.com,81003,,,,
marilu1956967@wass.com,81005,Seguro de Asistencia Médica,21000,,MAPFRE Compañía de Seguros Generales de Chile S.A.
marilu1956967@wass.com,81011,,,,
marilu1956967@wass.com,81013,,99000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",Consorcio Nacional de Seguros Vida S.A.
esteban6021415@edubus.cal,,,,,
Salvadorpalacios290@viajesanma.com,81072,,,,
esteban6021415@edubus.cal,81023,Seguro de Cancelación de Viaje,16000,,Vida Cámara S.A.
esteban6021415@edubus.cal,81025,,,,
esteban6021415@edubus.cal,81027,Seguro de Equipaje y Efectos Personales,98000,"Indemnización por retraso en la entrega de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Renta Nacional Compañía de Seguros Generales S.A.
esteban6021415@edubus.cal,81029,,,,
esteban6021415@edubus.cal,81034,Seguro de Interrupción del Viaje,,"Cobertura de costos adicionales por regreso anticipado, Compensación por imprevistos que obliguen a detener el viaje",Confuturo S.A.
espese578@wass.com,81036,,,,
espese578@wass.com,81037,Seguro de Equipaje y Efectos Personales,95000,"Cobertura por pérdida, robo o daño de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",MetLife Chile Seguros de Vida S.A.
vípuor366@wass.com,81041,,,,
vípuor366@wass.com,81043,,,,
vípuor366@wass.com,81045,,,,
Sra.salcido135@marmol.com,81053,,,,
alejandro997823@viajesanma.com,81058,Seguro de Asistencia Médica,,"Cobertura de medicamentos recetados, Evacuación y repatriación sanitaria",Seguros Generales Suramericana S.A.
alejandro997823@viajesanma.com,81059,,,,
Salvadorpalacios290@viajesanma.com,81066,,,,
mabaes817@edubus.cal,81073,,,,
mabaes817@edubus.cal,81074,Seguro de Interrupción del Viaje,85000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",MAPFRE Compañía de Seguros Generales de Chile S.A.
mabaes817@edubus.cal,81079,,,,
mabaes817@edubus.cal,81080,,,,
daniel207325@outluc.com,81082,Seguro de Equipaje y Efectos Personales,,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",Vida Cámara S.A.
,81092,,30000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",MetLife Chile Seguros de Vida S.A.
macara960@viajesanma.com,81093,Seguro de Responsabilidad Civil,11000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",Renta Nacional Compañía de Seguros Generales S.A.
olivia6583239@outluc.com,81098,,,,
Micaelalozada680@tourket.com,81104,,,,
Micaelalozada680@tourket.com,81109,,,,
madecavapa816@viajesanma.com,81112,,,,
concepción7941327@tourket.com,81119,Seguro de Interrupción del Viaje,56000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",Consorcio Nacional de Seguros Vida S.A.
Esteracuña505@wass.com,81128,Seguro por Demoras en el Viaje,20000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Liberty Compañía de Seguros Generales S.A.
Esteracuña505@wass.com,81129,,,,
Esteracuña505@wass.com,81134,,,,
Esteracuña505@wass.com,81137,,,,
Estervillalobos996@wass.com,81843,,,,
Sta.nájera376@viajesanma.com,81139,Seguro de Asistencia Médica,7000,"Evacuación y repatriación sanitaria, Cobertura de gastos médicos por enfermedad o accidente",Confuturo S.A.
Sta.nájera376@viajesanma.com,81144,Seguro de Cancelación de Viaje,96000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Reembolso por cancelaciones laborales imprevistas",HDI Seguros S.A.
,81157,,,,
cristobal4639571@wass.com,81159,Seguro de Asistencia Médica,21000,"Cobertura de gastos médicos por enfermedad o accidente, Cobertura de medicamentos recetados",Seguros Generales Suramericana S.A.
cristobal4639571@wass.com,81160,,,,
cristobal4639571@wass.com,,,,,
Analomeli512@outluc.com,81170,Seguro de Equipaje y Efectos Personales,66000,"Indemnización por retraso en la entrega de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",HDI Seguros S.A.
sta.1931877@tourket.com,81176,,,,
,,Seguro por Demoras en el Viaje,,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",MAPFRE Compañía de Seguros Generales de Chile S.A.
sta.1931877@tourket.com,81182,,,,
sta.1931877@tourket.com,81183,,,,
Sra.cantú510@edubus.cal,81189,Seguro de Interrupción del Viaje,72000,"Compensación por imprevistos que obliguen a detener el viaje, Cobertura de costos adicionales por regreso anticipado",Vida Cámara S.A.
Sra.cantú510@edubus.cal,81192,,,,
Sta.cortez616@edubus.cal,81195,Seguro de Asistencia Médica,7000,"Cobertura de gastos médicos por enfermedad o accidente, Evacuación y repatriación sanitaria",
Sta.prieto689@wass.com,81223,,,,
anmasole255@marmol.com,81213,,63000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",BICE Vida Compañía de Seguros S.A.
Sta.prieto689@wass.com,81217,,,,
Sta.prieto689@wass.com,81218,Seguro de Cancelación de Viaje,,"Cobertura de penalidades por cambio de vuelo, Cobertura por cancelaciones debido a desastres naturales o disturbios",BICE Vida Compañía de Seguros S.A.
Sta.prieto689@wass.com,81224,,,,
srmabeme159@marmol.com,81230,,,,
juan4715798@outluc.com,81233,Seguro de Cancelación de Viaje,36000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelaciones laborales imprevistas",Vida Cámara S.A.
juan4715798@outluc.com,81236,,,,
Ignacioceja226@viajesanma.com,81239,,,,
,81246,Seguro de Equipaje y Efectos Personales,55000,"Asistencia para reemplazo de documentos de viaje perdidos, Cobertura por pérdida, robo o daño de equipaje",
sra.4921216@outluc.com,81249,,,,
sra.4921216@outluc.com,81250,Seguro de Equipaje y Efectos Personales,49000,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",HDI Seguros S.A.
manuela1493330@marmol.com,,Seguro de Responsabilidad Civil,47000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Renta Nacional Compañía de Seguros Generales S.A.
guadalupe9639467@tourket.com,81265,,,,
guadalupe9639467@tourket.com,81271,,,,
,81279,,,,
Sta.acevedo242@tourket.com,81281,,,,
jucasa710@tourket.com,81292,Seguro de Responsabilidad Civil,83000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",Vida Cámara S.A.
jacobo6193596@outluc.com,81298,,,,
Marisoltello847@tourket.com,81301,,,,
enrique915368@marmol.com,81307,,,,
enrique915368@marmol.com,81313,,,,
Sr.caballero357@outluc.com,82248,,,,
alcaba997@wass.com,81314,,10000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",Liberty Compañía de Seguros Generales S.A.
alcaba997@wass.com,81316,Seguro por Demoras en el Viaje,85000,,Liberty Compañía de Seguros Generales S.A.
natalia5271573@marmol.com,81319,,,,
isbale733@tourket.com,81340,,,,
srrotece660@tourket.com,81331,,,,
srrotece660@tourket.com,81337,,,,
isbale733@tourket.com,,,,,
Sr.alva715@wass.com,81350,,,,
Maríajasso910@edubus.cal,81353,,,,
Maríajasso910@edubus.cal,81355,Seguro de Responsabilidad Civil,72000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Renta Nacional Compañía de Seguros Generales S.A.
Maríajasso910@edubus.cal,81357,,,,
Mariocarrion592@wass.com,81359,,,,
stmaanpolu392@edubus.cal,81366,,,,
stmaanpolu392@edubus.cal,81367,Seguro de Cancelación de Viaje,99000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Cobertura de penalidades por cambio de vuelo",Vida Cámara S.A.
,81370,Seguro por Demoras en el Viaje,61000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",MetLife Chile Seguros de Vida S.A.
céalbe602@outluc.com,81374,,,,
céalbe602@outluc.com,81375,,,,
céalbe602@outluc.com,81376,,,,
Alejandroaguilera226@tourket.com,81386,Seguro de Cancelación de Viaje,94000,,
Ricardogallegos900@viajesanma.com,81399,Seguro de Responsabilidad Civil,31000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Confuturo S.A.
julio865652@edubus.cal,81404,,,,
julio865652@edubus.cal,81407,Seguro por Demoras en el Viaje,86000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",Vida Cámara S.A.
raquel6455489@edubus.cal,81414,,,,
,81419,,,,
juan6709511@marmol.com,81421,Seguro de Asistencia Médica,79000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",BICE Vida Compañía de Seguros S.A.
,81425,Seguro por Demoras en el Viaje,67000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",MAPFRE Compañía de Seguros Generales de Chile S.A.
elena8598930@wass.com,81432,,,,
ernesto9672607@viajesanma.com,81438,,,,
,,Seguro de Responsabilidad Civil,63000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Seguros Generales Suramericana S.A.
Sta.malave268@tourket.com,81454,,,,
Sta.malave268@tourket.com,81456,,,,
Verónicamaya872@marmol.com,,,,,
,81464,Seguro de Cancelación de Viaje,,"Reembolso por cancelaciones laborales imprevistas, Cobertura por cancelaciones debido a desastres naturales o disturbios",MetLife Chile Seguros de Vida S.A.
Juanhurtado841@edubus.cal,81466,,,,
Juanhurtado841@edubus.cal,81467,,,,
Juanhurtado841@edubus.cal,81469,,,,
,81472,,,,
adriana4792963@marmol.com,81480,Seguro de Interrupción del Viaje,57000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Vida Cámara S.A.
sra.4815900@wass.com,81482,,,,
sra.4815900@wass.com,81485,Seguro de Responsabilidad Civil,80000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",MetLife Chile Seguros de Vida S.A.
sra.4815900@wass.com,81493,,,,
hesocr680@viajesanma.com,,,,,
Luismota517@outluc.com,81513,Seguro de Asistencia Médica,,"Cobertura de gastos médicos por enfermedad o accidente, Evacuación y repatriación sanitaria",
Luismota517@outluc.com,81517,,,,
stcrurch737@wass.com,,,,,
jogrbr450@edubus.cal,81546,,,,
Franciscaprado488@edubus.cal,81563,Seguro de Interrupción del Viaje,96000,"Compensación por imprevistos que obliguen a detener el viaje, Cobertura de costos adicionales por regreso anticipado",Liberty Compañía de Seguros Generales S.A.
natalia6974153@marmol.com,81567,,,,
gumebe955@tourket.com,,Seguro de Responsabilidad Civil,10000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Confuturo S.A.
rirole885@wass.com,81573,Seguro de Cancelación de Viaje,72000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Liberty Compañía de Seguros Generales S.A.
goalvé772@marmol.com,81580,,,,
,81581,,,,
elcece245@marmol.com,81585,,,,
elcece245@marmol.com,81587,,,,
elcece245@marmol.com,81588,Seguro de Responsabilidad Civil,11000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",BICE Vida Compañía de Seguros S.A.
claudio8255363@edubus.cal,81592,Seguro de Equipaje y Efectos Personales,21000,"Cobertura por pérdida, robo o daño de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",MetLife Chile Seguros de Vida S.A.
claudio8255363@edubus.cal,,Seguro de Equipaje y Efectos Personales,93000,"Cobertura de artículos electrónicos bajo ciertos límites, Indemnización por retraso en la entrega de equipaje",HDI Seguros S.A.
claudio8255363@edubus.cal,81595,,,,
Pedrocontreras666@outluc.com,81597,,,"Hospitalización y cirugías de emergencia, Cobertura de medicamentos recetados",MetLife Chile Seguros de Vida S.A.
jogaes577@marmol.com,81600,,,,
jogaes577@marmol.com,81605,Seguro por Demoras en el Viaje,85000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Seguros Generales Suramericana S.A.
jogaes577@marmol.com,81611,Seguro de Equipaje y Efectos Personales,64000,"Cobertura de artículos electrónicos bajo ciertos límites, Indemnización por retraso en la entrega de equipaje",
