correo_usuario,reserva_id,estrellas,descripcion
lorenzo6282381@marmol.com,144063,4,Buena experiencia en general
lorenzo6282381@marmol.com,144064,,
evdáte741@marmol.com,144075,,
sta.607395@viajesanma.com,144077,1,Muy insatisfecho
sta.607395@viajesanma.com,144086,,
Leonorgastélum114@wass.com,144099,4,
srfrcasa970@tourket.com,144111,,
Juliopolanco699@edubus.cal,144113,,
sr.9476539@wass.com,144117,,
sr.9476539@wass.com,144121,,
sr.9476539@wass.com,144122,,
,144123,1,No vuelvo más
Martínmaya799@outluc.com,144125,3,Aceptable
sara5948197@tourket.com,144153,,
Martínmaya799@outluc.com,,,
Martínmaya799@outluc.com,144134,2,No lo recomendaría
ernesto9672607@viajesanma.com,,,
,144146,2,No lo recomendaría
sara5948197@tourket.com,144154,45,Servicio de primera
sara5948197@tourket.com,144157,5,Muy satisfecho
jucépial277@viajesanma.com,144339,4,Buena experiencia en general
margarita8382853@tourket.com,144163,5,Sin duda volveré
margarita8382853@tourket.com,144167,5,Superó mis expectativas
margarita8382853@tourket.com,144172,,
roberto8863130@marmol.com,144177,2,
roberto8863130@marmol.com,144183,,Me atendieron bien
roberto8863130@marmol.com,,1,No vuelvo más
Guadalupegarica470@tourket.com,144189,,
razesa545@outluc.com,144190,2,Regular
razesa545@outluc.com,144192,2,No lo recomendaría
razesa545@outluc.com,144194,5,Muy satisfecho
razesa545@outluc.com,144195,,
gldoli313@viajesanma.com,144203,,
gldoli313@viajesanma.com,144206,,
jegaqu400@outluc.com,144212,,
jegaqu400@outluc.com,144214,,
Carlostapia868@wass.com,144217,1,Completamente decepcionado
luvare678@marmol.com,144218,,
Sta.acevedo242@tourket.com,144228,,
Sta.acevedo242@tourket.com,144229,2,Hubo varios problemas
srcazaba245@outluc.com,,12,Sin duda volveré
srcazaba245@outluc.com,144253,3,Aceptable
sra.4672387@edubus.cal,144261,,
sra.4672387@edubus.cal,144262,,Pésimo
sra.4672387@edubus.cal,144270,,
sra.4672387@edubus.cal,144272,,
ancaju206@marmol.com,144276,,
sredesal202@marmol.com,144281,,
sredesal202@marmol.com,144284,,
frzaza108@tourket.com,144288,,
frzaza108@tourket.com,144290,1,Completamente decepcionado
juan1549170@outluc.com,144293,3,Servicio regular
juan1549170@outluc.com,144294,,
Sta.garrido707@outluc.com,144300,2,Regular
Sta.garrido707@outluc.com,144305,5,Muy satisfecho
sr.4855479@wass.com,144309,1,Completamente decepcionado
sr.4855479@wass.com,144310,,
Juliopolanco699@edubus.cal,144329,3,"Cumplió con mis expectativas, pero sin destacar"
,144331,1,Pésimo
manuel4553723@viajesanma.com,144349,,
manuel4553723@viajesanma.com,,42,"Cumplió con mis expectativas, pero sin destacar"
Raúlarredondo672@outluc.com,,,
Emiliobarrios899@edubus.cal,144370,4,Buena experiencia en general
julia7805590@marmol.com,144389,,
blluad902@marmol.com,144393,,
salvador3159683@marmol.com,144414,,
carla6301208@edubus.cal,144422,5,
carla6301208@edubus.cal,144423,,Buena experiencia en general
carla6301208@edubus.cal,144429,2,Hubo varios problemas
carla6301208@edubus.cal,144431,1,No vuelvo más
carla6301208@edubus.cal,144432,4,"Satisfecho, pero hay detalles por mejorar"
lourdes1987188@edubus.cal,144439,1,No vuelvo más
sta.8357873@marmol.com,144446,,
sta.8357873@marmol.com,144452,,
sta.8357873@marmol.com,144453,4,Buena experiencia en general
gesamo108@wass.com,144456,2,No me convenció del todo
ana6840583@wass.com,144457,78,Malo
ana6840583@wass.com,144459,,
Alfredosaucedo875@tourket.com,144463,2,Hubo varios problemas
Alfredosaucedo875@tourket.com,144464,,
Alfredosaucedo875@tourket.com,144465,,
davéme730@tourket.com,144470,,
davéme730@tourket.com,,1,No vuelvo más
davéme730@tourket.com,144477,2,Hubo varios problemas
davéme730@tourket.com,144478,2,No lo recomendaría
sredalto390@outluc.com,144484,3,"Cumplió con mis expectativas, pero sin destacar"
marilu1956967@wass.com,,,
sredalto390@outluc.com,144485,1,Pésimo
sredalto390@outluc.com,144486,,
sredalto390@outluc.com,144487,79,Superó mis expectativas
gerardo4995610@tourket.com,144489,,
gerardo4995610@tourket.com,,,
stnaqubu667@outluc.com,144498,,
stnaqubu667@outluc.com,144500,4,"Satisfecho, pero hay detalles por mejorar"
marilu1956967@wass.com,144504,4,"Satisfecho, pero hay detalles por mejorar"
,144511,3,Podría mejorar
marilu1956967@wass.com,144512,,
jaime7286643@outluc.com,144516,5,Excelente
jaime7286643@outluc.com,144517,,
matealol980@edubus.cal,144524,3,"Cumplió con mis expectativas, pero sin destacar"
masaar741@viajesanma.com,144531,4,Buena experiencia en general
Andrésvillagómez840@edubus.cal,144535,,
Andrésvillagómez840@edubus.cal,144539,2,No me convenció del todo
Andrésvillagómez840@edubus.cal,144546,4,
gustavo9812480@outluc.com,144550,4,Me atendieron bien
gustavo9812480@outluc.com,144555,3,Podría mejorar
juvema506@marmol.com,144558,1,Pésimo
Eduardoagosto919@marmol.com,144559,3,"Cumplió con mis expectativas, pero sin destacar"
Eduardoagosto919@marmol.com,144564,4,"Satisfecho, pero hay detalles por mejorar"
racefe642@marmol.com,144566,,
srromoyá724@viajesanma.com,144568,1,Malo
srromoyá724@viajesanma.com,,,
srromoyá724@viajesanma.com,144576,,
srromoyá724@viajesanma.com,144577,2,Hubo varios problemas
srromoyá724@viajesanma.com,144578,5,Superó mis expectativas
srromoyá724@viajesanma.com,144579,4,Buena experiencia en general
Juanpedraza550@tourket.com,,,
Juanpedraza550@tourket.com,144586,4,Bueno
Juanpedraza550@tourket.com,144589,4,"Satisfecho, pero hay detalles por mejorar"
frques693@marmol.com,144593,3,Podría mejorar
sraltacu152@wass.com,78884,1,Muy insatisfecho
sr.6139183@edubus.cal,78482,,
,78430,,
Gabrieladame361@outluc.com,78431,,Completamente decepcionado
Gabrieladame361@outluc.com,78435,,No vuelvo más
Gabrieladame361@outluc.com,78436,3,Podría mejorar
Gabrieladame361@outluc.com,78438,,
Sofiacazares811@wass.com,78441,,
Carlotagómez998@marmol.com,78458,1,No vuelvo más
manuel5440850@marmol.com,78462,3,Aceptable
manuel5440850@marmol.com,78465,,No vuelvo más
manuel5440850@marmol.com,78466,,No me convenció del todo
Caridadballesteros263@wass.com,78469,,
Caridadballesteros263@wass.com,78472,,
,78483,,
caesur719@tourket.com,78485,3,Aceptable
,78490,3,Aceptable
antidu132@viajesanma.com,78499,3,Aceptable
Gracielagarica981@edubus.cal,78512,2,Regular
Gracielagarica981@edubus.cal,78513,,Buena experiencia en general
,78514,,
Gracielagarica981@edubus.cal,78515,,
luresá103@wass.com,78519,,
regota410@wass.com,78520,,
Dianaméndez890@tourket.com,78531,,
Dianaméndez890@tourket.com,78536,5,Muy satisfecho
Dianaméndez890@tourket.com,78537,,Podría mejorar
Dianaméndez890@tourket.com,78542,,Regular
alicia4034135@marmol.com,78543,1,Muy insatisfecho
,78544,4,Me atendieron bien
alicia4034135@marmol.com,78547,,
alicia4034135@marmol.com,78548,,
alicia4034135@marmol.com,78549,2,No me convenció del todo
sttipimo925@marmol.com,78553,1,Pésimo
sttipimo925@marmol.com,78558,1,No vuelvo más
sttipimo925@marmol.com,78559,,
Jorgeiglesias178@wass.com,78569,3,"Cumplió con mis expectativas, pero sin destacar"
Jorgeiglesias178@wass.com,78570,97,
Jorgeiglesias178@wass.com,78572,2,Hubo varios problemas
sra.7859461@tourket.com,78573,2,No me convenció del todo
pacahe623@tourket.com,78577,,Muy insatisfecho
srfearar146@outluc.com,78580,,
Sr.marroquín468@viajesanma.com,78592,,
esperanza714944@viajesanma.com,79529,3,Podría mejorar
sta.9270840@edubus.cal,79544,,
Sr.marroquín468@viajesanma.com,78593,,
bernardo5100979@wass.com,78603,3,Aceptable
Yolandaarmendáriz156@tourket.com,78619,,
marta4893200@wass.com,78633,,Malo
Clarasoria525@wass.com,,,
Clarasoria525@wass.com,78653,16,Completamente decepcionado
lihuar761@wass.com,78662,,
lihuar761@wass.com,78665,,
lihuar761@wass.com,78666,,
marilu6685998@viajesanma.com,78679,4,Me atendieron bien
Andreacotto787@edubus.cal,78688,2,No me convenció del todo
guraza832@wass.com,78694,,
guraza832@wass.com,78697,,
guraza832@wass.com,78698,,
sta.2200245@viajesanma.com,78704,,
Sta.botello773@outluc.com,78705,,
Lorenaarguello179@edubus.cal,78706,,
Lorenaarguello179@edubus.cal,78707,2,Hubo varios problemas
Lorenaarguello179@edubus.cal,78711,,Buena experiencia en general
Lorenaarguello179@edubus.cal,78715,5,Muy satisfecho
céalbe602@outluc.com,78717,1,Completamente decepcionado
céalbe602@outluc.com,78719,,Excelente
aggóca712@viajesanma.com,78737,,
aggóca712@viajesanma.com,78740,,
aggóca712@viajesanma.com,78745,2,Hubo varios problemas
aggóca712@viajesanma.com,78753,,
joaquín1510981@marmol.com,78757,,
mayte7853127@wass.com,78759,,
daparí324@edubus.cal,78770,,
daparí324@edubus.cal,78772,,
glanbe559@tourket.com,,,
,78778,,
glanbe559@tourket.com,78784,,
Martínsegovia988@marmol.com,78786,,
anmabarí968@tourket.com,78789,5,Superó mis expectativas
anmabarí968@tourket.com,78794,3,
vicente7532610@tourket.com,78796,,
vicente7532610@tourket.com,78805,,
vicente7532610@tourket.com,78806,,
sacisa212@edubus.cal,78814,,
alfonso7804322@tourket.com,78819,77,Me atendieron bien
alfonso7804322@tourket.com,78822,,
Dianaregalado290@wass.com,78831,,
Dianaregalado290@wass.com,78832,3,Servicio regular
daniel207325@outluc.com,78846,,
hocace205@viajesanma.com,78858,3,"Cumplió con mis expectativas, pero sin destacar"
hocace205@viajesanma.com,78859,2,Regular
,78860,2,No lo recomendaría
goheco319@edubus.cal,78869,1,Muy insatisfecho
goheco319@edubus.cal,78870,1,Completamente decepcionado
hobeme649@tourket.com,78879,4,Buena experiencia en general
hobeme649@tourket.com,78880,,
,78886,5,Sin duda volveré
guadalupe5137759@edubus.cal,78893,3,Podría mejorar
,78895,,
maría320378@tourket.com,78899,,
Joaquíngirón813@marmol.com,78901,,
,78902,4,Buena experiencia en general
Sra.camarillo587@edubus.cal,,,"Cumplió con mis expectativas, pero sin destacar"
Martacenteno679@marmol.com,,,Buena experiencia en general
masaor254@tourket.com,78926,2,Regular
masaor254@tourket.com,78933,,
agustín6701648@edubus.cal,78947,2,No me convenció del todo
agustín6701648@edubus.cal,78952,,
agustín6701648@edubus.cal,78955,3,Aceptable
agustín6701648@edubus.cal,78956,2,No me convenció del todo
agustín6701648@edubus.cal,78963,4,Buena experiencia en general
Sra.sanabria958@edubus.cal,78965,2,No lo recomendaría
,78968,2,No lo recomendaría
Sra.sanabria958@edubus.cal,78970,5,Excelente
sancho9254644@outluc.com,78973,,
Samuelalmonte447@tourket.com,78974,,
Samuelalmonte447@tourket.com,78980,1,Malo
,78986,10,Completamente decepcionado
susana9334818@viajesanma.com,,,
sr.4067140@wass.com,78997,4,Bueno
sta.3263862@edubus.cal,78999,,
Sta.valentín448@viajesanma.com,79001,4,Me atendieron bien
Sta.valentín448@viajesanma.com,79003,60,Bueno
sr.4950411@edubus.cal,79926,1,Pésimo
sr.4950411@edubus.cal,79932,5,Excelente
sr.3525257@outluc.com,79014,,
sr.3525257@outluc.com,79015,,
sr.3525257@outluc.com,79019,54,Hubo varios problemas
Sta.cardenas262@viajesanma.com,79023,5,Servicio de primera
Sta.cardenas262@viajesanma.com,,,
Sta.cardenas262@viajesanma.com,79025,2,No me convenció del todo
Sta.cardenas262@viajesanma.com,,,
diquec564@outluc.com,79036,1,No vuelvo más
Soniarodríguez549@outluc.com,79042,,
srracaal432@wass.com,79049,,
,79063,,Bueno
srroguti835@tourket.com,79066,,
joalta315@viajesanma.com,79068,,
joalta315@viajesanma.com,79070,4,
maméle199@edubus.cal,79074,2,Hubo varios problemas
inayze239@marmol.com,79081,4,Bueno
inayze239@marmol.com,79085,,
,,,
ánsama367@viajesanma.com,79102,,
sr.7125611@wass.com,79115,2,Hubo varios problemas
sr.7125611@wass.com,79116,1,Malo
Normabahena565@outluc.com,79121,,
Normabahena565@outluc.com,,,
srpareul537@tourket.com,,,
srmatoro508@wass.com,79138,4,"Satisfecho, pero hay detalles por mejorar"
Liliacolunga414@tourket.com,79150,3,Aceptable
Sta.cardenas608@viajesanma.com,79154,,Muy satisfecho
Sta.cardenas608@viajesanma.com,79157,3,Servicio regular
Sta.cardenas608@viajesanma.com,79159,,Buena experiencia en general
argabe875@marmol.com,79160,,
emilio6071389@wass.com,,,
Carolinaborrego238@marmol.com,79179,2,No me convenció del todo
saurar414@tourket.com,79185,3,Aceptable
saurar414@tourket.com,79186,2,Regular
Cristinalaboy646@outluc.com,79193,,
Anaarmas466@edubus.cal,79209,3,Aceptable
Rosalianegrete921@marmol.com,79212,,
,79213,4,"Satisfecho, pero hay detalles por mejorar"
Rosalianegrete921@marmol.com,79215,5,Superó mis expectativas
Rosalianegrete921@marmol.com,79221,,
jucohu324@viajesanma.com,79231,,Bueno
alvihi145@tourket.com,79254,,"Satisfecho, pero hay detalles por mejorar"
Cristiansuárez831@viajesanma.com,79268,2,No lo recomendaría
,79269,2,No me convenció del todo
stdétepi368@edubus.cal,79274,,
Sta.arenas800@tourket.com,79282,,
Sta.arenas800@tourket.com,79283,,
Sta.botello773@outluc.com,79293,,
Sta.botello773@outluc.com,79294,2,
Sta.botello773@outluc.com,79296,,
marilu2791390@marmol.com,79312,,
Gabrielmatos922@marmol.com,79328,,
,79335,,
coorse769@tourket.com,79341,,Pésimo
,79349,5,Superó mis expectativas
Leonorroldán484@wass.com,79352,2,Regular
edcapa606@marmol.com,79361,,
sr.4950411@edubus.cal,79936,67,Buena experiencia en general
nicolás5800166@outluc.com,79364,,
nicolás5800166@outluc.com,79368,3,"Cumplió con mis expectativas, pero sin destacar"
Ignaciomanzanares767@outluc.com,79377,2,No me convenció del todo
Ignaciomanzanares767@outluc.com,79378,,
Ignaciomanzanares767@outluc.com,79385,4,Buena experiencia en general
Andreaguardado378@tourket.com,79397,2,No lo recomendaría
Andreaguardado378@tourket.com,79399,5,Superó mis expectativas
Andreaguardado378@tourket.com,79400,,
manuel7581352@tourket.com,79404,,
Benitomedrano445@edubus.cal,79406,,
Benitomedrano445@edubus.cal,79411,4,Buena experiencia en general
srsomete239@tourket.com,79414,1,Malo
srsomete239@tourket.com,79417,100,Regular
luisa1444805@edubus.cal,79431,,
anesca757@outluc.com,79442,2,No me convenció del todo
Andreaguardado378@tourket.com,79443,3,"Cumplió con mis expectativas, pero sin destacar"
Andreaguardado378@tourket.com,79445,,
lomodo833@outluc.com,79452,2,
lomodo833@outluc.com,79456,,
adela6840459@wass.com,79460,,
damebo681@outluc.com,,,
Franciscosantiago432@outluc.com,79475,1,
,79484,3,Servicio regular
Ángelamatías661@outluc.com,,,
Ángelamatías661@outluc.com,79493,,
Ángelamatías661@outluc.com,79494,2,Hubo varios problemas
Ángelamatías661@outluc.com,79496,1,Pésimo
joemhave226@marmol.com,79501,1,Pésimo
joemhave226@marmol.com,79503,3,Podría mejorar
,79521,3,"Cumplió con mis expectativas, pero sin destacar"
esperanza714944@viajesanma.com,79525,2,Hubo varios problemas
esperanza714944@viajesanma.com,79526,28,Muy insatisfecho
esperanza714944@viajesanma.com,79527,3,Aceptable
Sr.aragón402@wass.com,79645,4,Buena experiencia en general
Josécalvillo799@edubus.cal,79547,2,No me convenció del todo
Josécalvillo799@edubus.cal,79552,1,Pésimo
Josécalvillo799@edubus.cal,79555,68,No vuelvo más
Josécalvillo799@edubus.cal,79558,1,Pésimo
coongu568@marmol.com,79566,3,Servicio regular
gregorio9164122@outluc.com,79582,,
ana570903@edubus.cal,79589,,
maricarmen5245481@wass.com,79602,,
Hernánespino970@edubus.cal,79604,4,
diquec564@outluc.com,79607,1,Malo
diquec564@outluc.com,79610,3,Aceptable
diquec564@outluc.com,79612,,
claudia8569766@viajesanma.com,79623,2,Regular
claudia8569766@viajesanma.com,,5,Servicio de primera
Sr.aragón402@wass.com,79647,,
carlos8690348@marmol.com,79657,5,Servicio de primera
Mónicavaca417@viajesanma.com,79665,1,No vuelvo más
Mónicavaca417@viajesanma.com,,1,Completamente decepcionado
Doroteaalba822@marmol.com,79684,4,"Satisfecho, pero hay detalles por mejorar"
Jaimelongoria236@viajesanma.com,79693,,
Sra.mercado634@viajesanma.com,79700,3,Servicio regular
reyába475@edubus.cal,,75,No lo recomendaría
Yolandatafoya606@marmol.com,79710,4,Bueno
srtobeal705@outluc.com,,1,Muy insatisfecho
srtobeal705@outluc.com,79719,5,Muy satisfecho
Susanaserrato707@outluc.com,79732,4,Bueno
alfama854@outluc.com,,,
,79761,1,Completamente decepcionado
logaab560@edubus.cal,79774,,
tivedo237@viajesanma.com,79780,5,Excelente
pablo8213860@tourket.com,79784,,
pablo8213860@tourket.com,79791,3,Servicio regular
mónica8395890@wass.com,79817,5,Servicio de primera
lola8128314@outluc.com,79794,5,Excelente
lola8128314@outluc.com,79796,2,Regular
lola8128314@outluc.com,79800,3,Servicio regular
sta.3263862@edubus.cal,79802,5,Excelente
rovaco363@marmol.com,79803,,
rovaco363@marmol.com,79805,3,Aceptable
rovaco363@marmol.com,79807,1,Pésimo
mónica8395890@wass.com,79811,,
mónica8395890@wass.com,79815,63,Excelente
Marianocanales677@outluc.com,79819,,
Marianocanales677@outluc.com,79827,,"Satisfecho, pero hay detalles por mejorar"
lemuvi793@wass.com,79860,3,Podría mejorar
lemuvi793@wass.com,79861,1,
virginia2661573@tourket.com,79869,4,"Satisfecho, pero hay detalles por mejorar"
,79878,38,Muy satisfecho
Vicentegallegos656@outluc.com,79886,,
germán9680306@wass.com,79895,5,Superó mis expectativas
lola9204912@edubus.cal,79905,,
andeor532@edubus.cal,79919,95,No vuelvo más
edhina669@viajesanma.com,79920,,
crdupa218@edubus.cal,79941,,
crdupa218@edubus.cal,79943,2,Hubo varios problemas
crdupa218@edubus.cal,79944,,
crdupa218@edubus.cal,79948,,
anarcó939@tourket.com,79953,1,Pésimo
Sra.quezada158@viajesanma.com,79972,1,Completamente decepcionado
claudia3931278@outluc.com,79978,,
gamova391@wass.com,79979,,
,,,Superó mis expectativas
,79995,2,No me convenció del todo
srcoquto425@marmol.com,80011,4,"Satisfecho, pero hay detalles por mejorar"
srcoquto425@marmol.com,80012,2,No lo recomendaría
mercedes414953@viajesanma.com,80016,,
peloan719@tourket.com,,2,No me convenció del todo
Salvadorpalacios290@viajesanma.com,80023,3,Podría mejorar
Salvadorpalacios290@viajesanma.com,80024,3,Podría mejorar
Salvadorpalacios290@viajesanma.com,80025,4,Me atendieron bien
,80032,4,Me atendieron bien
gregorio8360443@wass.com,80036,,
gregorio8360443@wass.com,80041,,
Luzsaldivar807@wass.com,80050,1,Completamente decepcionado
Luzsaldivar807@wass.com,80051,2,Hubo varios problemas
Luzsaldivar807@wass.com,80052,,
jomupo612@viajesanma.com,80058,,
heosto940@tourket.com,,3,"Cumplió con mis expectativas, pero sin destacar"
Hernánviera459@edubus.cal,80074,4,Buena experiencia en general
Raúlcaraballo974@marmol.com,80083,,
antonio2796235@tourket.com,80089,,
antonio2796235@tourket.com,80091,,
antonio2796235@tourket.com,80095,,
antonio2796235@tourket.com,80096,,
antonio2796235@tourket.com,80097,73,Muy satisfecho
sra.531965@viajesanma.com,80102,1,Malo
sra.531965@viajesanma.com,80105,,
sra.531965@viajesanma.com,80109,,
sra.531965@viajesanma.com,80113,,No lo recomendaría
,80128,,
reina2052916@wass.com,80135,3,Podría mejorar
lumidejegr954@edubus.cal,80143,4,Me atendieron bien
laarpe870@tourket.com,80160,,
cafiol606@tourket.com,80165,67,"Satisfecho, pero hay detalles por mejorar"
pedro635524@marmol.com,80171,,
,80181,2,No me convenció del todo
Sta.marín335@edubus.cal,80192,2,
