id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,clase,escalas
90719,62766,2025-01-26,468000,9,No disponible,468,ignacio6635603@viajes.cl,La Línea de la Concepción,Sevilla,48,1046,52000,SNCB (Bélgica),2025-04-03,2025-04-03,,{}
101738,64805,2025-01-17,368000,8,No disponible,368,ignacio7155850@viajes.cl,Guadalajara,,,142,46000,Crucero del Norte,2026-03-12,2026-03-12,,{}
86340,59728,2025-07-11,280000,2,No disponible,280,isropi708@viajes.cl,Alcalá de Guadaira,Vitoria,42,999,140000,Avanza,2025-11-07,2025-11-07,,{}
145209,,,,,Disponible,0,jacobo1662252@viajes.cl,Lérida,Segovia,47,3101,150000,ADO,2026-11-30,,,{}
97353,66353,2025-06-24,36000,1,No disponible,36,jarear931@viajes.cl,Zamora,Calahorra,46,376,36000,NSB (Noruega),2026-10-20,,,{}
87683,63004,2025-12-18,950000,10,No disponible,950,javier3975512@viajes.cl,Gecho,Huelva,54,561,95000,,2026-08-20,2026-08-20,,{}
141862,56793,2025-12-06,199000,1,No disponible,199,jeroca654@viajes.cl,Sabadell,Gerona,57,2990,199000,,2026-05-22,2026-05-24,,
102919,65364,2025-01-11,150000,1,No disponible,150,jerónimo2841319@viajes.cl,Badajoz,Pontevedra,4,3738,150000,NS International,2025-02-23,2025-02-25,,{}
111115,62300,2025-01-24,1883000,7,No disponible,1883,jocacr192@viajes.cl,San Sebastián,Torrejón de Ardoz,70,2918,269000,,2026-07-26,2026-07-28,,{}
149252,,,,,Disponible,0,jolualal605@viajes.cl,San Cristróbal de la Laguna,Torrelavega,87,3037,171000,,2025-10-01,2026-02-04,,{}
146930,,,,,Disponible,0,jolufepa617@viajes.cl,Torremolinos,Rubí,47,1173,109000,Monbus,2025-08-04,,,{}
125678,58027,2026-06-06,302000,2,No disponible,302,jorge8296732@viajes.cl,Talavera de la Reina,Alcalá de Henares,12,2787,151000,,2026-07-31,2026-08-01,,{}
146839,,,,,Disponible,0,josé4245489@viajes.cl,Linares,Rubí,41,922,194000,Buses Ahumada,2026-07-11,,,{}
128006,58330,2025-09-25,360000,10,No disponible,360,julio8213563@viajes.cl,Elda,Torrejón de Ardoz,96,774,36000,HŽ (Croacia),2026-04-14,2026-04-14,,{}
149147,,,,,Disponible,0,jupabe305@viajes.cl,Alcobendas,Coslada,56,417,85000,SNCB (Bélgica),2026-05-22,2026-06-08,,{}
130941,59074,2025-08-13,1552000,8,No disponible,1552,juriro294@viajes.cl,Sevilla,Arrecife,37,3710,194000,Buses Ahumada,2026-09-25,2026-09-27,,{}
87714,59323,2025-03-11,1246000,7,No disponible,1246,laura896645@viajes.cl,Valdemoro,Lorca,40,2519,178000,Buses Ahumada,2025-03-22,2025-03-23,,{}
146904,,,,,Disponible,0,lorena2437172@viajes.cl,Tarrasa,Cerdañola del Vallés,37,2092,200000,Buses Bio Bio,2025-01-30,,,{}
124338,63660,2025-05-22,1955000,5,No disponible,1955,lucas2379246@viajes.cl,Estepona,Torrejón de Ardoz,85,2975,391000,PKP (Polonia),2025-12-22,2025-12-24,,{}
137377,63118,2025-12-19,1160000,10,No disponible,1160,lueses830@viajes.cl,Segovia,Mataró,41,3914,116000,Buses Bio Bio,2026-09-06,2026-09-08,,{}
79191,61312,2026-03-02,1740000,6,No disponible,1740,luis2971637@viajes.cl,Collado Villalba,Mollet del Vallés,34,2887,290000,ZSSK (Eslovaquia),2026-08-05,2026-08-07,,{}
145074,,,,,Disponible,0,luis7165789@viajes.cl,San Cristróbal de la Laguna,Fuenlabrada,35,1304,119000,El Rápido Internacional,2025-10-22,,,{}
118879,62428,2026-07-15,220000,4,No disponible,220,luisa595785@viajes.cl,Lorca,Torremolinos,43,983,55000,,2026-11-20,2026-11-20,,{}
118868,60771,2025-11-09,1810000,10,No disponible,1810,luisa6260852@viajes.cl,Vitoria,,6,419,181000,RZD (Rusia),2026-11-08,2026-11-08,,{}
86637,57834,2025-08-16,579000,3,No disponible,579,mabuca319@viajes.cl,Granollers,Alcalá de Henares,49,3691,193000,JetSur,2026-10-12,2026-10-14,,{}
87883,65745,2025-12-01,540000,10,No disponible,540,macrpuco781@viajes.cl,,Torrejón de Ardoz,38,1505,54000,Crucero del Norte,2026-05-10,2026-05-11,,{}
149397,,,,,Disponible,0,maeumaso244@viajes.cl,Badalona,Santa Lucía de Tirajana,81,2327,296000,NS International,2026-01-04,2026-04-10,,{}
145445,,,,,Disponible,0,majame421@viajes.cl,Baracaldo,Paterna,31,2138,66000,Chevallier,2025-05-15,,,{}
133676,61542,2025-01-03,1050000,6,No disponible,1050,majozúsa208@viajes.cl,Granada,Vigo,32,1926,175000,Buses Nilahue,2026-03-07,2026-03-08,,{}
106471,66082,2025-03-22,1953000,7,No disponible,1953,marcela3216289@viajes.cl,Gecho,Valladolid,47,2360,279000,NS International,2025-11-27,2025-11-28,,{}
147348,,,,,Disponible,0,marco2477413@viajes.cl,,Albacete,55,532,158000,Southwest Airlines,2026-05-27,,,"{Lérida,""El Ejido""}"
82341,56236,2025-12-04,687000,3,No disponible,687,mario7458237@viajes.cl,Orihuela,Elda,92,2231,229000,CD (República Checa),2026-09-27,2026-09-28,,{}
82970,63326,2025-01-25,560000,7,No disponible,560,marta7708109@viajes.cl,Santander,,100,767,80000,,2025-06-18,2025-06-18,,{}
113351,64640,2025-01-05,364000,7,No disponible,364,maría6649456@viajes.cl,Estepona,Ávila,12,449,52000,SJ (Suecia),2025-01-31,2025-01-31,,{}
144973,,,,,Disponible,0,masoga180@viajes.cl,San Sebastían de los Reyes,La Coruña,37,914,76000,Estrella Roja,2026-06-22,,,{}
146512,,,,,Disponible,0,matoan579@viajes.cl,Palencia,Dos Hermanas,,1716,106000,Via Bariloche,2025-09-28,,,{}
116325,61317,2025-06-14,244000,2,No disponible,244,mercedes966447@viajes.cl,Talavera de la Reina,Marbella,31,2741,122000,NSB (Noruega),2026-08-05,2026-08-06,,{}
118866,60771,2025-07-17,3140000,10,No disponible,3140,miguel7248711@viajes.cl,Lérida,Mataró,81,3727,314000,Italo,2026-11-05,2026-11-07,,{}
85118,63299,2025-05-30,179000,1,No disponible,179,mimaco244@viajes.cl,Telde,Sevilla,27,2172,179000,ZSSK (Eslovaquia),2025-07-18,2025-07-19,,{}
90292,57572,2026-03-22,198000,1,No disponible,198,mónica6343775@viajes.cl,Huelva,Gijón,,1807,198000,ŽFBH (Bosnia y Herzegovina),2026-10-31,2026-11-01,,{}
120816,64526,2025-10-21,875000,5,No disponible,875,nisabá861@viajes.cl,Torrevieja,Chiclana de la Frontera,27,1820,175000,SNCB (Bélgica),2026-02-23,,,{}
116679,64531,2025-05-09,595000,7,No disponible,595,noméru838@viajes.cl,Sagunto,Zamora,75,2281,85000,DSB (Dinamarca),2026-10-05,2026-10-06,,{}
149237,,,,,Disponible,0,paaral909@viajes.cl,Valdemoro,Reus,7,634,147000,Trenitalia,2026-05-11,2026-06-06,,{}
132555,64211,2025-01-26,660000,4,No disponible,660,pasáar780@viajes.cl,Vitoria,Albacete,49,3465,165000,BoltBus,2025-03-17,2025-03-19,,{}
101295,59686,2025-03-23,805000,7,No disponible,805,pecacó921@viajes.cl,Orihuela,,70,946,115000,American Airlines,2025-07-25,2025-07-25,,{Alcoy}
86517,62779,2025-04-07,133000,1,No disponible,133,piurch784@viajes.cl,El Prat de LLobregat,Las Palmas de Gran Canaria,81,2561,133000,ŽFBH (Bosnia y Herzegovina),2026-04-25,2026-04-26,,{}
85836,59693,2025-03-02,1184000,8,No disponible,1184,rafael1960467@viajes.cl,Huelva,Burgos,46,982,148000,Buses Romani,2025-03-06,2025-03-06,,{}
118929,60427,2026-01-10,936000,6,No disponible,936,ramona8318679@viajes.cl,Albacete,Hospitalet de LLobregat,7,1688,156000,VRZ (Croacia),2026-10-11,2026-10-12,,{}
146593,,,,,Disponible,0,ramón1222984@viajes.cl,Alcalá de Guadaira,Molina de Segura,40,3017,58000,Primera Plus,2025-06-09,,,{}
149946,,,,,Disponible,0,rapéal949@viajes.cl,San Fernando,,18,2671,178000,NS International,2026-04-23,2026-08-12,,{}
128647,58231,2026-01-20,1370000,10,No disponible,1370,raquel9137362@viajes.cl,Cerdañola del Vallés,Cáceres,48,1705,137000,Socibus,2026-08-02,2026-08-03,,{}
109118,66565,2025-09-07,438000,3,No disponible,438,rasogu224@viajes.cl,,Córdoba,,828,146000,BoltBus,2026-11-04,,,{}
91575,57324,2025-03-29,3872000,8,No disponible,3872,raúl2235183@viajes.cl,Ceuta,Tarrasa,94,4052,484000,CP (Portugal),2025-04-01,2025-04-03,,{}
83630,65737,2025-08-18,1688000,8,No disponible,1688,readma267@viajes.cl,,Ferrol,26,4187,211000,NS International,2025-12-18,,,{}
148977,,,,,Disponible,0,rebale699@viajes.cl,Estepona,Cornellá de Llobregat,24,976,80000,VR (Finlandia),2025-12-18,2026-01-27,,{}
146783,,,,,Disponible,0,reina1650221@viajes.cl,Alcoy,Palencia,,1009,67000,Flecha Bus,2026-11-09,,,
87137,60467,2025-07-08,896000,4,No disponible,896,reocpo678@viajes.cl,Estepona,Manresa,62,3352,224000,RZD (Rusia),2025-07-28,2025-07-30,,{}
83735,64515,2025-03-17,231000,3,No disponible,231,rizúca865@viajes.cl,Chiclana de la Frontera,Reus,60,1273,77000,ŽFBH (Bosnia y Herzegovina),2025-05-14,2025-05-14,,{}
87928,57281,2025-09-09,202000,2,No disponible,202,rodrigo4341380@viajes.cl,Barcelona,La Línea de la Concepción,,1476,101000,CP (Portugal),2026-07-22,2026-07-23,,{}
144823,,,,,Disponible,0,rubén7196974@viajes.cl,Rubí,Granollers,47,279,65000,,2025-08-14,,,{}
107245,58491,2025-01-06,1930000,10,No disponible,1930,sabaca244@viajes.cl,Cuenta,Gandía,50,980,193000,Pullman Bus,2026-07-12,2026-07-12,,{}
135660,64704,2025-07-09,1080000,8,No disponible,1080,santiago3935258@viajes.cl,Oviedo,Benidorm,,1088,135000,Monbus,2026-01-31,2026-01-31,,{}
98888,66284,2025-01-01,1230000,10,No disponible,1230,sogrza951@viajes.cl,Madrid,Avilés,33,3926,123000,Omnibus de México,2025-01-04,2025-01-06,,{}
104957,56221,2025-12-24,730000,5,No disponible,730,sr.2984528@viajes.cl,Tarrasa,Almería,,1577,146000,Air New Zealand,2026-07-15,2026-07-16,Clase ejecutiva,
133520,65344,2025-04-28,354000,6,No disponible,354,sr.8467531@viajes.cl,Toledo,Cáceres,47,2083,59000,Monbus,2025-07-03,2025-07-04,,{}
123541,57404,2025-05-01,1025000,5,No disponible,1025,sr.9584607@viajes.cl,Arrecife,Sabadell,66,2847,205000,ŽFBH (Bosnia y Herzegovina),2025-05-14,2025-05-15,,{}
88606,59186,2025-03-05,2190000,10,No disponible,2190,sra.3003957@viajes.cl,Lorca,Getafe,69,2469,219000,DSB (Dinamarca),2025-09-02,2025-09-03,,{}
144668,,,,,Disponible,0,sra.3992295@viajes.cl,Mollet del Vallés,,32,3138,98000,Buses Romani,2026-09-27,,,{}
88950,57398,2025-04-25,76000,4,No disponible,76,sra.7178466@viajes.cl,Ponferrada,Roquetas de Mar,40,212,19000,BoltBus,2025-05-18,2025-05-18,,{}
79437,64738,2025-02-13,220000,5,No disponible,220,sranlusagu985@viajes.cl,Cerdañola del Vallés,Badajoz,34,467,44000,Via Bariloche,2025-10-01,2025-10-01,,{}
116487,62635,2025-03-19,272000,4,No disponible,272,srbeduva749@viajes.cl,Santa Lucía de Tirajana,Sanlúcar de Barrameda,43,1710,68000,ETN Turistar,2025-04-27,2025-04-28,,{}
124194,59889,2025-08-02,143000,1,No disponible,143,srfegara834@viajes.cl,Mollet del Vallés,Fuengirola,47,4207,143000,Condor Bus,2025-08-08,2025-08-10,,{}
106533,64733,2025-10-27,248000,4,No disponible,248,srjoluolme677@viajes.cl,Benidorm,Torrelavega,46,1926,62000,Greyhound,2026-05-21,2026-05-22,,
99694,55600,2025-01-05,102000,6,No disponible,102,srmabare460@viajes.cl,Orihuela,Molina de Segura,39,236,17000,Chevallier,2025-01-11,,,{}
146074,,,,,Disponible,0,srocbega579@viajes.cl,Orense,Chiclana de la Frontera,50,971,155000,Turbus,2026-11-20,,,{}
146263,,,,,Disponible,0,srsacona119@viajes.cl,Rivas-Vaciamadrid,Alcobendas,32,1742,142000,ADO,2026-09-22,,,{}
131886,63648,2025-02-09,540000,10,No disponible,540,srsolláv959@viajes.cl,Móstoles,Collado Villalba,56,1681,54000,Renfe,2025-10-06,2025-10-07,,
109343,58518,2025-01-02,416000,8,No disponible,416,sta.6977909@viajes.cl,Manresa,Puertollano,46,553,52000,Amtrak,2025-01-06,2025-01-06,,{}
107213,56249,2025-09-14,1650000,10,No disponible,1650,sta.8501502@viajes.cl,Orihuela,Estepona,43,1497,165000,,2026-07-28,2026-07-29,,{}
145053,,,,,Disponible,0,sta.8775554@viajes.cl,Sanlúcar de Barrameda,San Sebastián,44,2532,87000,Via Bariloche,2026-08-21,,,{}
149126,,,,,Disponible,0,starcalo784@viajes.cl,Las Palmas de Gran Canaria,Gijón,,4052,247000,SJ (Suecia),2025-12-17,2026-06-03,,{}
146424,,,,,Disponible,0,stjetilo156@viajes.cl,Roquetas de Mar,Gecho,42,710,169000,Turbus,2026-02-06,,,
146566,,,,,Disponible,0,stjomuca556@viajes.cl,Torrevieja,Paterna,,1844,115000,,2025-04-05,,,{}
145476,,,,,Disponible,0,stjucéchol772@viajes.cl,Gecho,Rivas-Vaciamadrid,45,2823,190000,Monbus,2025-02-19,,,
105717,56934,2025-08-06,133000,7,No disponible,133,stpiríen858@viajes.cl,Santa Coloma de Gramanet,Molina de Segura,86,354,19000,Singapore Airlines,2026-08-16,2026-08-16,Clase ejecutiva,
146240,,,,,Disponible,0,stracemo760@viajes.cl,,Lorca,45,3812,65000,Primera Plus,2026-04-20,,,{}
109469,59572,2025-05-30,890000,5,No disponible,890,stroraca212@viajes.cl,Oviedo,Cádiz,50,1456,178000,Buses Romani,2025-06-29,2025-06-30,,{}
98599,64276,2025-05-28,328000,2,No disponible,328,stsacemo586@viajes.cl,Roquetas de Mar,Parla,,1532,164000,,2026-01-01,,,{}
149978,,,,,Disponible,0,tiaggi246@viajes.cl,Alcoy,Santa Cruz de Tenerife,95,1644,85000,Italo,2025-09-15,2025-11-22,,{}
108506,60457,2025-03-26,288000,8,No disponible,288,tomás4604467@viajes.cl,Barcelona,Bilbao,23,457,36000,Eurostar,2026-01-01,2026-01-01,,{}
102645,66335,2025-06-05,1020000,10,No disponible,1020,verónica6989524@viajes.cl,Santa Lucía de Tirajana,,45,2418,102000,Primera Plus,2025-09-17,2025-09-18,,{}
148203,,,,,Disponible,0,vicaes693@viajes.cl,San Cristróbal de la Laguna,,44,1109,136000,Air New Zealand,2025-06-01,2025-07-17,,{}
101496,62148,2025-01-04,1134000,7,No disponible,1134,vicente5224724@viajes.cl,Sagunto,Santa Lucía de Tirajana,89,477,162000,ZFBH (Bosnia y Herzegovina),2025-04-04,2025-04-04,,{}
115533,58006,2025-02-28,540000,4,No disponible,540,victoria3315739@viajes.cl,Benalmádena,Molina de Segura,31,2603,135000,,2025-03-11,2025-03-12,,{}
150072,,,,,Disponible,0,virginia9404929@viajes.cl,Benidorm,Estepona,66,3812,334000,CFR (Rumania),2026-10-12,2027-03-19,,{}
125405,57963,2025-01-04,1080000,4,No disponible,1080,vitóan636@viajes.cl,Alcobendas,Castellón de la Plana,11,2886,270000,Nederlandse Sp,2025-01-20,2025-01-22,,{}
115838,56672,2025-04-08,450000,3,No disponible,450,víctor880107@viajes.cl,Sabadell,Calahorra,17,1866,150000,TGV (SNCF),2025-08-12,2025-08-13,,{}
149906,,,,,Disponible,0,Óscarlara210@viajes.cl,Vigo,Fuengirola,5,2525,115000,RZD (Rusia),2026-06-17,2026-09-30,,{}
146284,,,,,Disponible,0,ánalba346@viajes.cl,Santiago de Compostela,Toledo,36,711,177000,Monbus,2026-02-18,,,{}
98753,64663,2025-01-24,1104000,8,No disponible,1104,Adelalugo832@viajes.cl,San Fernando,Torrelavega,49,2784,138000,Omnibus de México,2026-05-05,2026-05-06,,{}
82168,65059,2026-01-13,1180000,10,No disponible,1180,Albertoosorio573@viajes.cl,Inca,Almería,39,1515,118000,Omnibus de México,2026-02-28,2026-03-01,,{}
88333,61922,2025-02-09,290000,2,No disponible,290,Alfonsovanegas280@viajes.cl,Valdemoro,Valladolid,35,3069,145000,Buses Bio Bio,2025-02-21,2025-02-23,,{}
111942,59801,2025-08-13,192000,3,No disponible,192,Amaliagálvez582@viajes.cl,Albacete,Castellón de la Plana,18,1813,64000,Copa Airlines,2026-08-20,2026-08-21,,
146518,,,,,Disponible,0,Anachavarría569@viajes.cl,Barcelona,Alcobendas,30,4098,158000,Buses Ahumada,2026-05-15,,,{}
78862,62038,2026-04-16,315000,5,No disponible,315,Anasaldivar985@viajes.cl,Orihuela,Torremolinos,31,808,63000,Pullman Bus,2026-05-17,2026-05-17,,{}
120578,65042,2025-01-19,441000,3,No disponible,441,Arturoparra110@viajes.cl,Salamanca,Lugo,44,866,147000,Flecha Bus,2026-01-15,2026-01-15,,{}
146800,,,,,Disponible,0,Benjamíncoronado313@viajes.cl,Baracaldo,Santa Coloma de Gramanet,35,2123,94000,Condor Bus,2025-01-20,,,{}
131810,55777,2025-09-30,488000,4,No disponible,488,Benjamínsisneros202@viajes.cl,Palencia,Pamplona,16,2036,122000,ZFBH (Bosnia y Herzegovina),2025-10-04,,,{}
146653,,,,,Disponible,0,Carlacalderón117@viajes.cl,Santa Cruz de Tenerife,Pontevedra,31,1462,117000,Estrella Roja,2025-04-21,,,{}
145527,,,,,Disponible,0,Carolinarosado152@viajes.cl,Valladolid,Mollet del Vallés,31,3840,138000,Avanza,2026-03-08,,,{}
91784,58081,2025-07-04,800000,10,No disponible,800,Claudiabermúdez356@viajes.cl,Badajoz,Mijas,30,3983,80000,Greyhound,2026-09-24,2026-09-26,,{}
82357,61777,2025-05-02,830000,5,No disponible,830,Césarcarranza981@viajes.cl,Viladecans,Badajoz,65,2292,166000,TGV (SNCF),2025-11-29,2025-11-30,,{}
105253,60273,2025-02-24,539000,7,No disponible,539,Danielacamarillo683@viajes.cl,Cáceres,Cáceres,39,1054,77000,Socibus,2025-08-29,2025-08-29,,{}
143695,63911,2025-05-01,1880000,8,No disponible,1880,Danielavillalpando367@viajes.cl,Majadahonda,Cartagena,73,2314,235000,PKP (Polonia),2025-12-12,2025-12-13,,
146320,,,,,Disponible,0,Diegoballesteros437@viajes.cl,Gerona,Salamanca,49,3498,53000,Plusmar,2026-01-23,,,{}
124116,60975,2025-02-03,120000,2,No disponible,120,Doroteabétancourt155@viajes.cl,Mataró,Sagunto,,3095,60000,Turbus,2025-02-08,,,{}
149010,,,,,Disponible,0,Déboralimón727@viajes.cl,,Tarragona,2,3926,415000,HŽ (Croacia),2026-10-08,2027-03-20,,{}
107808,59520,2025-06-30,1026000,9,No disponible,1026,Eduardocarrion243@viajes.cl,,Santa Lucía de Tirajana,37,4136,114000,JetSur,2026-10-14,2026-10-16,,{}
150073,,,,,Disponible,0,Elsanájera336@viajes.cl,Gandía,,70,3908,180000,Renfe,2025-12-08,2026-05-19,,{}
123189,62566,2025-09-08,1088000,8,No disponible,1088,Elsavillalpando941@viajes.cl,Paterna,Ferrol,22,1621,136000,CFR (Rumania),2026-06-24,2026-06-25,,{}
114043,58431,2025-07-01,696000,4,No disponible,696,Ernestosanabria252@viajes.cl,Molina de Segura,Santiago de Compostela,36,2803,174000,Buses Romani,2026-07-02,2026-07-03,,{}
130436,55581,2025-12-13,285000,3,No disponible,285,Estebanelizondo783@viajes.cl,Lérida,Málaga,47,3736,95000,Plusmar,2026-11-18,2026-11-20,,{}
79276,59783,2025-03-09,502000,2,No disponible,502,Estelavelázquez978@viajes.cl,Palma de Mallorca,Baracaldo,,3817,251000,ŽSSK (Eslovaquia),2025-03-15,2025-03-17,,{}
146907,,,,,Disponible,0,Gabrielposada795@viajes.cl,Palencia,Badajoz,50,518,121000,Plusmar,2025-09-30,,,{}
135993,56906,2025-05-11,2232000,6,No disponible,2232,Gilbertoverduzco611@viajes.cl,Vitoria,Ceuta,77,3925,372000,ZSSK (Eslovaquia),2026-08-31,2026-09-02,,{}
128048,61706,2025-01-06,116000,1,No disponible,116,Horaciolucio884@viajes.cl,Irún,Santander,19,2400,116000,KLM,2025-09-20,,,"{Estepona,""Sanlúcar de Barrameda""}"
121599,62374,2025-02-27,445000,5,No disponible,445,Jacobotrejo682@viajes.cl,Toledo,Tarragona,65,215,89000,,2025-03-04,2025-03-04,,{}
148641,,,,,Disponible,0,Javiermateo256@viajes.cl,Alcalá de Henares,,70,3651,451000,Italo,2025-07-25,2025-12-24,,{}
79514,65191,2026-04-09,966000,6,No disponible,966,Jesúsayala953@viajes.cl,Mollet del Vallés,Estepona,10,1747,161000,CD (República Checa),2026-06-06,2026-06-07,,{}
121105,56357,2025-01-31,2410000,10,No disponible,2410,Joaquíndelatorre512@viajes.cl,Cuenta,Gijón,92,2600,241000,AVE,2025-02-17,2025-02-18,,{}
144614,,,,,Disponible,0,Josécastañeda430@viajes.cl,Alcorcón,Pontevedra,31,4134,148000,Primera Plus,2026-05-28,,,{}
143850,65990,2025-01-01,2672000,8,No disponible,2672,Joségallardo746@viajes.cl,Badajoz,Manresa,71,4039,334000,CD (República Checa),2025-01-04,2025-01-06,,{}
137005,56193,2026-01-29,164000,2,No disponible,164,Juanavelasco558@viajes.cl,Benidorm,Ciudad Real,48,2344,82000,ADO,2026-02-03,2026-02-04,,{}
92301,62209,2025-02-04,1990000,10,No disponible,1990,Leticiadelarosa551@viajes.cl,Almería,Mollet del Vallés,77,2012,199000,AVE,2026-01-01,2026-01-02,,{}
145804,,,,,Disponible,0,Leticiagarcía122@viajes.cl,Torrelavega,Majadahonda,39,3645,91000,Turbus,2025-09-11,,,{}
148619,,,,,Disponible,0,Lorenzoechevarría718@viajes.cl,Reus,Valencia,53,999,125000,LATAM Airlines,2026-01-15,2026-02-25,Clase económica,
86456,62134,2025-04-16,178000,2,No disponible,178,Lourdesjimínez985@viajes.cl,Fuengirola,Burgos,36,1192,89000,Primera Plus,2025-06-07,2025-06-07,,{}
99409,56239,2025-09-27,276000,3,No disponible,276,Lucasleiva484@viajes.cl,Orihuela,,18,1519,92000,,2026-06-01,2026-06-02,,{}
140461,61690,2025-05-28,1393000,7,No disponible,1393,Luisvera478@viajes.cl,Arrecife,Leganés,1,344,199000,CD (República Checa),2025-09-02,2025-09-02,,
113027,57148,2025-01-02,910000,10,No disponible,910,Luzlugo949@viajes.cl,La Coruña,,32,1794,91000,JetSur,2025-01-05,2025-01-06,,{}
120378,56677,2025-07-31,392000,2,No disponible,392,Manuelanevárez837@viajes.cl,Lugo,Jerez de la Frontera,43,1582,196000,Crucero del Norte,2026-07-28,2026-07-29,,{}
98567,59430,2025-02-27,435000,5,No disponible,435,Margaritaperalta319@viajes.cl,Torremolinos,Ferrol,30,474,87000,Socibus,2025-12-28,2025-12-28,,{}
82305,64522,2025-07-06,300000,6,No disponible,300,Margaritatéllez726@viajes.cl,Sanlúcar de Barrameda,Castellón de la Plana,45,3177,50000,Buses Romani,2025-09-25,,,
149258,,,,,Disponible,0,Mariluarmenta694@viajes.cl,San Fernando,Torrevieja,,701,112000,Deutsche Bahn (DB),2026-04-15,2026-05-14,,{}
149215,,,,,Disponible,0,Maríachacón705@viajes.cl,Santiago de Compostela,Ponferrada,42,3385,398000,CP (Portugal),2025-06-26,2025-11-14,,{}
144979,,,,,Disponible,0,Maríalucio404@viajes.cl,San Sebastián,Ponferrada,32,3502,86000,Condor Bus,2026-01-20,,,{}
141207,56413,2025-04-19,1305000,9,No disponible,1305,Maríavalladares172@viajes.cl,Huelva,Granollers,47,521,145000,Omnibus de México,2025-08-12,2025-08-12,,{}
104328,62019,2025-06-12,1116000,6,No disponible,1116,Mayteaponte518@viajes.cl,Sanlúcar de Barrameda,Murcia,12,1655,186000,SBB (Suiza),2026-01-01,2026-01-02,,{}
145536,,,,,Disponible,0,Nicoláscardona792@viajes.cl,Talavera de la Reina,Irún,35,1077,196000,JetSur,2026-09-23,,,{}
100981,61090,2025-02-11,1216000,8,No disponible,1216,Pabloleal393@viajes.cl,San Cristróbal de la Laguna,Torrelavega,39,2160,152000,Via Bariloche,2025-07-17,2025-07-18,,{}
90599,61543,2025-05-02,624000,6,No disponible,624,Patriciapatiño439@viajes.cl,Majadahonda,Elche,43,1437,104000,Buses Bio Bio,2026-10-24,2026-10-24,,{}
128214,62236,2025-08-08,276000,1,No disponible,276,Ramirobarajas244@viajes.cl,Guadalajara,Molina de Segura,19,3562,276000,ŽFBH (Bosnia y Herzegovina),2026-03-25,2026-03-27,,{}
146643,,,,,Disponible,0,Rebecapalomo261@viajes.cl,Burgos,Ávila,50,337,41000,Futura,2025-08-21,,,{}
145666,,,,,Disponible,0,Reinaleyva327@viajes.cl,Jerez de la Frontera,Cornellá de Llobregat,33,2063,92000,Plusmar,2025-07-14,,,{}
